time,lon,lat,PMSL
01/10/1979 (06:00),-115.762,44.3607,102689
01/10/1979 (06:00),-115.358,44.3939,102557
01/10/1979 (06:00),-114.954,44.4255,102486
01/10/1979 (06:00),-114.549,44.4556,102428
01/10/1979 (06:00),-114.143,44.4841,102391
01/10/1979 (06:00),-113.738,44.511,102332
01/10/1979 (06:00),-113.332,44.5364,102270
01/10/1979 (06:00),-112.925,44.5602,102290
01/10/1979 (06:00),-128.413,42.779,101173
01/10/1979 (06:00),-128.034,42.8601,101207
01/10/1979 (06:00),-127.654,42.9398,101242
01/10/1979 (06:00),-127.272,43.0181,101270
01/10/1979 (06:00),-126.89,43.095,101299
01/10/1979 (06:00),-126.506,43.1705,101334
01/10/1979 (06:00),-126.121,43.2445,101375
01/10/1979 (06:00),-125.736,43.3172,101422
01/10/1979 (06:00),-125.349,43.3883,101479
01/10/1979 (06:00),-124.961,43.4581,101540
01/10/1979 (06:00),-124.573,43.5263,101600
01/10/1979 (06:00),-124.183,43.5932,101653
01/10/1979 (06:00),-123.792,43.6585,101713
01/10/1979 (06:00),-123.401,43.7224,101763
01/10/1979 (06:00),-123.008,43.7848,101801
01/10/1979 (06:00),-122.615,43.8457,101829
01/10/1979 (06:00),-122.221,43.9051,101845
01/10/1979 (06:00),-121.826,43.9631,101884
01/10/1979 (06:00),-121.43,44.0195,101992
01/10/1979 (06:00),-121.033,44.0744,102048
01/10/1979 (06:00),-120.635,44.1278,102091
01/10/1979 (06:00),-120.237,44.1797,102138
01/10/1979 (06:00),-119.838,44.2301,102164
01/10/1979 (06:00),-119.438,44.279,102159
01/10/1979 (06:00),-119.037,44.3263,102212
01/10/1979 (06:00),-118.636,44.3721,102311
01/10/1979 (06:00),-118.234,44.4163,102465
01/10/1979 (06:00),-117.832,44.4591,102653
01/10/1979 (06:00),-117.428,44.5002,102838
01/10/1979 (06:00),-117.025,44.5398,102926
01/10/1979 (06:00),-116.62,44.5779,102934
01/10/1979 (06:00),-116.215,44.6144,102826
01/10/1979 (06:00),-115.81,44.6494,102661
01/10/1979 (06:00),-115.404,44.6827,102516
01/10/1979 (06:00),-114.997,44.7145,102426
01/10/1979 (06:00),-114.59,44.7448,102378
01/10/1979 (06:00),-114.183,44.7735,102356
01/10/1979 (06:00),-113.775,44.8005,102335
01/10/1979 (06:00),-113.366,44.8261,102314
01/10/1979 (06:00),-112.958,44.85,102252
01/10/1979 (06:00),-128.525,43.0569,101122
01/10/1979 (06:00),-128.144,43.1385,101145
01/10/1979 (06:00),-127.762,43.2187,101178
01/10/1979 (06:00),-127.379,43.2974,101207
01/10/1979 (06:00),-126.995,43.3748,101231
01/10/1979 (06:00),-126.609,43.4507,101259
01/10/1979 (06:00),-126.223,43.5251,101293
01/10/1979 (06:00),-125.835,43.5982,101339
01/10/1979 (06:00),-125.447,43.6698,101398
01/10/1979 (06:00),-125.057,43.7399,101465
01/10/1979 (06:00),-124.666,43.8086,101532
01/10/1979 (06:00),-124.275,43.8758,101601
01/10/1979 (06:00),-123.882,43.9415,101668
01/10/1979 (06:00),-123.489,44.0057,101727
01/10/1979 (06:00),-123.094,44.0685,101767
01/10/1979 (06:00),-122.699,44.1297,101799
01/10/1979 (06:00),-122.303,44.1895,101832
01/10/1979 (06:00),-121.905,44.2478,101877
01/10/1979 (06:00),-121.508,44.3045,101982
01/10/1979 (06:00),-121.109,44.3598,102043
01/10/1979 (06:00),-120.709,44.4135,102097
01/10/1979 (06:00),-120.309,44.4657,102124
01/10/1979 (06:00),-119.908,44.5164,102139
01/10/1979 (06:00),-119.506,44.5655,102162
01/10/1979 (06:00),-119.103,44.6131,102203
01/10/1979 (06:00),-118.7,44.6592,102279
01/10/1979 (06:00),-118.295,44.7037,102359
01/10/1979 (06:00),-117.891,44.7467,102534
01/10/1979 (06:00),-117.485,44.7881,102692
01/10/1979 (06:00),-117.079,44.8279,102845
01/10/1979 (06:00),-116.673,44.8662,102854
01/10/1979 (06:00),-116.266,44.903,102775
01/10/1979 (06:00),-115.858,44.9381,102593
01/10/1979 (06:00),-115.45,44.9717,102451
01/10/1979 (06:00),-115.041,45.0037,102366
01/10/1979 (06:00),-114.632,45.0341,102349
01/10/1979 (06:00),-114.222,45.0629,102349
01/10/1979 (06:00),-113.812,45.0902,102325
01/10/1979 (06:00),-113.401,45.1158,102313
01/10/1979 (06:00),-112.99,45.1399,102320
01/10/1979 (06:00),-128.638,43.3349,101072
01/10/1979 (06:00),-128.256,43.4169,101087
01/10/1979 (06:00),-127.872,43.4976,101119
01/10/1979 (06:00),-127.487,43.5768,101143
01/10/1979 (06:00),-127.101,43.6546,101166
01/10/1979 (06:00),-126.713,43.7309,101188
01/10/1979 (06:00),-126.325,43.8058,101217
01/10/1979 (06:00),-125.935,43.8792,101260
01/10/1979 (06:00),-125.545,43.9512,101319
01/10/1979 (06:00),-125.153,44.0218,101394
01/10/1979 (06:00),-124.761,44.0908,101473
01/10/1979 (06:00),-124.367,44.1584,101552
01/10/1979 (06:00),-123.973,44.2245,101627
01/10/1979 (06:00),-123.577,44.2891,101701
01/10/1979 (06:00),-123.181,44.3522,101757
01/10/1979 (06:00),-122.784,44.4139,101799
01/10/1979 (06:00),-122.385,44.474,101818
01/10/1979 (06:00),-121.986,44.5326,101864
01/10/1979 (06:00),-121.586,44.5897,101986
01/10/1979 (06:00),-121.185,44.6453,102205
01/10/1979 (06:00),-120.784,44.6993,102233
01/10/1979 (06:00),-120.381,44.7518,102230
01/10/1979 (06:00),-119.978,44.8028,102215
01/10/1979 (06:00),-119.574,44.8522,102216
01/10/1979 (06:00),-119.169,44.9001,102214
01/10/1979 (06:00),-118.764,44.9464,102216
01/10/1979 (06:00),-118.357,44.9912,102299
01/10/1979 (06:00),-117.95,45.0344,102441
01/10/1979 (06:00),-117.543,45.0761,102500
01/10/1979 (06:00),-117.135,45.1161,102526
01/10/1979 (06:00),-116.726,45.1547,102657
01/10/1979 (06:00),-116.317,45.1916,102590
01/10/1979 (06:00),-115.907,45.227,102503
01/10/1979 (06:00),-115.496,45.2607,102398
01/10/1979 (06:00),-115.085,45.2929,102341
01/10/1979 (06:00),-114.674,45.3235,102351
01/10/1979 (06:00),-114.262,45.3525,102360
01/10/1979 (06:00),-113.85,45.3799,102368
01/10/1979 (06:00),-113.437,45.4057,102278
01/10/1979 (06:00),-113.024,45.43,102268
01/10/1979 (06:00),-128.753,43.6129,101023
01/10/1979 (06:00),-128.368,43.6954,101037
01/10/1979 (06:00),-127.982,43.7765,101052
01/10/1979 (06:00),-127.596,43.8562,101077
01/10/1979 (06:00),-127.208,43.9344,101100
01/10/1979 (06:00),-126.818,44.0111,101118
01/10/1979 (06:00),-126.428,44.0865,101144
01/10/1979 (06:00),-126.037,44.1603,101182
01/10/1979 (06:00),-125.644,44.2327,101245
01/10/1979 (06:00),-125.251,44.3037,101324
01/10/1979 (06:00),-124.857,44.3731,101412
01/10/1979 (06:00),-124.461,44.4411,101495
01/10/1979 (06:00),-124.065,44.5076,101582
01/10/1979 (06:00),-123.667,44.5726,101673
01/10/1979 (06:00),-123.269,44.6361,101754
01/10/1979 (06:00),-122.869,44.6981,101801
01/10/1979 (06:00),-122.469,44.7585,101809
01/10/1979 (06:00),-122.068,44.8175,101830
01/10/1979 (06:00),-121.666,44.8749,102077
01/10/1979 (06:00),-121.263,44.9308,102351
01/10/1979 (06:00),-120.859,44.9851,102513
01/10/1979 (06:00),-120.454,45.038,102463
01/10/1979 (06:00),-120.049,45.0892,102429
01/10/1979 (06:00),-119.643,45.1389,102377
01/10/1979 (06:00),-119.236,45.1871,102359
01/10/1979 (06:00),-118.828,45.2337,102290
01/10/1979 (06:00),-118.42,45.2787,102340
01/10/1979 (06:00),-118.011,45.3222,102395
01/10/1979 (06:00),-117.601,45.3641,102387
01/10/1979 (06:00),-117.191,45.4044,102367
01/10/1979 (06:00),-116.78,45.4432,102468
01/10/1979 (06:00),-116.368,45.4803,102504
01/10/1979 (06:00),-115.956,45.5159,102448
01/10/1979 (06:00),-115.543,45.5499,102423
01/10/1979 (06:00),-115.13,45.5822,102380
01/10/1979 (06:00),-114.716,45.613,102359
01/10/1979 (06:00),-114.302,45.6422,102367
01/10/1979 (06:00),-113.888,45.6698,102346
01/10/1979 (06:00),-113.473,45.6957,102325
01/10/1979 (06:00),-113.057,45.7201,102290
01/10/1979 (06:00),-128.868,43.8909,100980
01/10/1979 (06:00),-128.482,43.9739,100990
01/10/1979 (06:00),-128.094,44.0554,101001
01/10/1979 (06:00),-127.706,44.1356,101015
01/10/1979 (06:00),-127.316,44.2142,101035
01/10/1979 (06:00),-126.925,44.2914,101053
01/10/1979 (06:00),-126.533,44.3672,101073
01/10/1979 (06:00),-126.139,44.4415,101116
01/10/1979 (06:00),-125.745,44.5143,101176
01/10/1979 (06:00),-125.35,44.5856,101256
01/10/1979 (06:00),-124.953,44.6555,101346
01/10/1979 (06:00),-124.556,44.7239,101435
01/10/1979 (06:00),-124.157,44.7907,101520
01/10/1979 (06:00),-123.758,44.8561,101595
01/10/1979 (06:00),-123.357,44.92,101716
01/10/1979 (06:00),-122.956,44.9823,101791
01/10/1979 (06:00),-122.554,45.0431,101787
01/10/1979 (06:00),-122.15,45.1024,101861
01/10/1979 (06:00),-121.746,45.1602,102042
01/10/1979 (06:00),-121.341,45.2164,102392
01/10/1979 (06:00),-120.935,45.271,102662
01/10/1979 (06:00),-120.528,45.3242,102728
01/10/1979 (06:00),-120.121,45.3757,102728
01/10/1979 (06:00),-119.713,45.4258,102746
01/10/1979 (06:00),-119.304,45.4742,102685
01/10/1979 (06:00),-118.894,45.5211,102646
01/10/1979 (06:00),-118.483,45.5664,102476
01/10/1979 (06:00),-118.072,45.6101,102437
01/10/1979 (06:00),-117.66,45.6522,102399
01/10/1979 (06:00),-117.247,45.6928,102417
01/10/1979 (06:00),-116.834,45.7318,102495
01/10/1979 (06:00),-116.42,45.7691,102552
01/10/1979 (06:00),-116.006,45.8049,102493
01/10/1979 (06:00),-115.591,45.8391,102443
01/10/1979 (06:00),-115.176,45.8717,102426
01/10/1979 (06:00),-114.76,45.9026,102399
01/10/1979 (06:00),-114.343,45.932,102383
01/10/1979 (06:00),-113.926,45.9597,102352
01/10/1979 (06:00),-113.509,45.9858,102290
01/10/1979 (06:00),-113.091,46.0103,102455
01/10/1979 (06:00),-128.985,44.1689,100939
01/10/1979 (06:00),-128.597,44.2524,100944
01/10/1979 (06:00),-128.207,44.3344,100952
01/10/1979 (06:00),-127.817,44.415,100961
01/10/1979 (06:00),-127.425,44.4941,100973
01/10/1979 (06:00),-127.032,44.5717,100988
01/10/1979 (06:00),-126.638,44.6479,101018
01/10/1979 (06:00),-126.243,44.7226,101059
01/10/1979 (06:00),-125.847,44.7959,101115
01/10/1979 (06:00),-125.449,44.8676,101193
01/10/1979 (06:00),-125.051,44.9379,101283
01/10/1979 (06:00),-124.651,45.0067,101375
01/10/1979 (06:00),-124.251,45.0739,101453
01/10/1979 (06:00),-123.849,45.1397,101543
01/10/1979 (06:00),-123.447,45.2039,101678
01/10/1979 (06:00),-123.043,45.2666,101765
01/10/1979 (06:00),-122.639,45.3277,101808
01/10/1979 (06:00),-122.234,45.3874,101890
01/10/1979 (06:00),-121.827,45.4455,102087
01/10/1979 (06:00),-121.42,45.502,102469
01/10/1979 (06:00),-121.012,45.557,102741
01/10/1979 (06:00),-120.603,45.6104,102841
01/10/1979 (06:00),-120.194,45.6623,102879
01/10/1979 (06:00),-119.783,45.7126,102910
01/10/1979 (06:00),-119.372,45.7614,102936
01/10/1979 (06:00),-118.96,45.8085,102886
01/10/1979 (06:00),-118.547,45.8541,102812
01/10/1979 (06:00),-118.134,45.8981,102592
01/10/1979 (06:00),-117.719,45.9405,102472
01/10/1979 (06:00),-117.305,45.9812,102494
01/10/1979 (06:00),-116.889,46.0204,102569
01/10/1979 (06:00),-116.473,46.058,102610
01/10/1979 (06:00),-116.056,46.094,102611
01/10/1979 (06:00),-115.639,46.1284,102548
01/10/1979 (06:00),-115.221,46.1612,102477
01/10/1979 (06:00),-114.803,46.1923,102420
01/10/1979 (06:00),-114.384,46.2218,102414
01/10/1979 (06:00),-113.965,46.2497,102439
01/10/1979 (06:00),-113.545,46.276,102458
01/10/1979 (06:00),-113.125,46.3007,102590
01/10/1979 (06:00),-129.103,44.447,100896
01/10/1979 (06:00),-128.713,44.5309,100897
01/10/1979 (06:00),-128.322,44.6134,100903
01/10/1979 (06:00),-127.929,44.6944,100908
01/10/1979 (06:00),-127.536,44.774,100909
01/10/1979 (06:00),-127.141,44.8521,100928
01/10/1979 (06:00),-126.745,44.9287,100961
01/10/1979 (06:00),-126.348,45.0038,101003
01/10/1979 (06:00),-125.949,45.0775,101061
01/10/1979 (06:00),-125.55,45.1497,101138
01/10/1979 (06:00),-125.15,45.2203,101229
01/10/1979 (06:00),-124.748,45.2895,101324
01/10/1979 (06:00),-124.346,45.3571,101410
01/10/1979 (06:00),-123.942,45.4232,101493
01/10/1979 (06:00),-123.537,45.4878,101587
01/10/1979 (06:00),-123.132,45.5509,101726
01/10/1979 (06:00),-122.725,45.6124,101812
01/10/1979 (06:00),-122.318,45.6724,101906
01/10/1979 (06:00),-121.91,45.7308,102168
01/10/1979 (06:00),-121.5,45.7877,102532
01/10/1979 (06:00),-121.09,45.843,102734
01/10/1979 (06:00),-120.679,45.8968,102797
01/10/1979 (06:00),-120.267,45.949,102889
01/10/1979 (06:00),-119.854,45.9995,102939
01/10/1979 (06:00),-119.441,46.0486,102953
01/10/1979 (06:00),-119.027,46.096,102963
01/10/1979 (06:00),-118.612,46.1418,102936
01/10/1979 (06:00),-118.196,46.1861,102870
01/10/1979 (06:00),-117.78,46.2287,102673
01/10/1979 (06:00),-117.363,46.2698,102619
01/10/1979 (06:00),-116.945,46.3092,102706
01/10/1979 (06:00),-116.526,46.347,102717
01/10/1979 (06:00),-116.107,46.3832,102697
01/10/1979 (06:00),-115.688,46.4178,102617
01/10/1979 (06:00),-115.268,46.4507,102512
01/10/1979 (06:00),-114.847,46.4821,102460
01/10/1979 (06:00),-114.426,46.5118,102488
01/10/1979 (06:00),-114.005,46.5399,102600
01/10/1979 (06:00),-113.583,46.5663,102703
01/10/1979 (06:00),-113.16,46.5911,102893
01/10/1979 (06:00),-129.222,44.725,100854
01/10/1979 (06:00),-128.83,44.8094,100855
01/10/1979 (06:00),-128.437,44.8923,100858
01/10/1979 (06:00),-128.043,44.9738,100859
01/10/1979 (06:00),-127.647,45.0538,100861
01/10/1979 (06:00),-127.25,45.1324,100875
01/10/1979 (06:00),-126.852,45.2094,100911
01/10/1979 (06:00),-126.453,45.285,100953
01/10/1979 (06:00),-126.053,45.3591,101013
01/10/1979 (06:00),-125.652,45.4317,101089
01/10/1979 (06:00),-125.249,45.5028,101185
01/10/1979 (06:00),-124.846,45.5723,101280
01/10/1979 (06:00),-124.441,45.6403,101365
01/10/1979 (06:00),-124.036,45.7069,101437
01/10/1979 (06:00),-123.629,45.7718,101538
01/10/1979 (06:00),-123.221,45.8353,101656
01/10/1979 (06:00),-122.813,45.8971,101768
01/10/1979 (06:00),-122.403,45.9575,101872
01/10/1979 (06:00),-121.993,46.0162,102017
01/10/1979 (06:00),-121.581,46.0735,102258
01/10/1979 (06:00),-121.169,46.1291,102524
01/10/1979 (06:00),-120.756,46.1832,102697
01/10/1979 (06:00),-120.341,46.2356,102884
01/10/1979 (06:00),-119.927,46.2865,102918
01/10/1979 (06:00),-119.511,46.3358,102939
01/10/1979 (06:00),-119.094,46.3835,102955
01/10/1979 (06:00),-118.677,46.4297,102961
01/10/1979 (06:00),-118.259,46.4742,102945
01/10/1979 (06:00),-117.84,46.5171,102926
01/10/1979 (06:00),-117.421,46.5583,102849
01/10/1979 (06:00),-117.001,46.598,102793
01/10/1979 (06:00),-116.58,46.636,102779
01/10/1979 (06:00),-116.159,46.6725,102723
01/10/1979 (06:00),-115.737,46.7072,102609
01/10/1979 (06:00),-115.315,46.7404,102523
01/10/1979 (06:00),-114.892,46.7719,102513
01/10/1979 (06:00),-114.468,46.8018,102635
01/10/1979 (06:00),-114.044,46.83,102743
01/10/1979 (06:00),-113.62,46.8566,102883
01/10/1979 (06:00),-113.195,46.8816,102998
01/10/1979 (06:00),-129.343,45.003,100817
01/10/1979 (06:00),-128.949,45.0879,100815
01/10/1979 (06:00),-128.554,45.1713,100817
01/10/1979 (06:00),-128.158,45.2532,100819
01/10/1979 (06:00),-127.76,45.3337,100824
01/10/1979 (06:00),-127.361,45.4127,100840
01/10/1979 (06:00),-126.961,45.4902,100871
01/10/1979 (06:00),-126.56,45.5662,100913
01/10/1979 (06:00),-126.158,45.6407,100969
01/10/1979 (06:00),-125.755,45.7137,101055
01/10/1979 (06:00),-125.35,45.7852,101148
01/10/1979 (06:00),-124.945,45.8552,101244
01/10/1979 (06:00),-124.538,45.9236,101331
01/10/1979 (06:00),-124.13,45.9905,101414
01/10/1979 (06:00),-123.722,46.0558,101510
01/10/1979 (06:00),-123.312,46.1196,101616
01/10/1979 (06:00),-122.901,46.1819,101703
01/10/1979 (06:00),-122.489,46.2426,101777
01/10/1979 (06:00),-122.077,46.3017,101810
01/10/1979 (06:00),-121.663,46.3592,101918
01/10/1979 (06:00),-121.248,46.4152,102151
01/10/1979 (06:00),-120.833,46.4696,102626
01/10/1979 (06:00),-120.417,46.5224,102839
01/10/1979 (06:00),-119.999,46.5736,102905
01/10/1979 (06:00),-119.582,46.6231,102924
01/10/1979 (06:00),-119.163,46.6711,102936
01/10/1979 (06:00),-118.743,46.7175,102941
01/10/1979 (06:00),-118.323,46.7623,102951
01/10/1979 (06:00),-117.902,46.8054,102965
01/10/1979 (06:00),-117.48,46.847,102921
01/10/1979 (06:00),-117.058,46.8869,102834
01/10/1979 (06:00),-116.635,46.9251,102750
01/10/1979 (06:00),-116.211,46.9618,102680
01/10/1979 (06:00),-115.787,46.9967,102583
01/10/1979 (06:00),-115.362,47.0301,102553
01/10/1979 (06:00),-114.937,47.0618,102690
01/10/1979 (06:00),-114.511,47.0919,102802
01/10/1979 (06:00),-114.085,47.1203,102848
01/10/1979 (06:00),-113.658,47.147,102906
01/10/1979 (06:00),-113.231,47.1721,103005
01/10/1979 (06:00),-129.464,45.2809,100782
01/10/1979 (06:00),-129.069,45.3663,100778
01/10/1979 (06:00),-128.672,45.4502,100782
01/10/1979 (06:00),-128.273,45.5326,100788
01/10/1979 (06:00),-127.874,45.6135,100794
01/10/1979 (06:00),-127.473,45.693,100812
01/10/1979 (06:00),-127.071,45.771,100837
01/10/1979 (06:00),-126.668,45.8474,100878
01/10/1979 (06:00),-126.264,45.9223,100946
01/10/1979 (06:00),-125.859,45.9958,101029
01/10/1979 (06:00),-125.452,46.0676,101121
01/10/1979 (06:00),-125.045,46.138,101217
01/10/1979 (06:00),-124.636,46.2068,101314
01/10/1979 (06:00),-124.226,46.2741,101405
01/10/1979 (06:00),-123.815,46.3399,101499
01/10/1979 (06:00),-123.403,46.404,101598
01/10/1979 (06:00),-122.99,46.4666,101676
01/10/1979 (06:00),-122.576,46.5277,101721
01/10/1979 (06:00),-122.161,46.5871,101751
01/10/1979 (06:00),-121.746,46.645,101802
01/10/1979 (06:00),-121.329,46.7013,101997
01/10/1979 (06:00),-120.911,46.756,102424
01/10/1979 (06:00),-120.493,46.8091,102760
01/10/1979 (06:00),-120.073,46.8606,102862
01/10/1979 (06:00),-119.653,46.9105,102898
01/10/1979 (06:00),-119.232,46.9588,102910
01/10/1979 (06:00),-118.81,47.0054,102914
01/10/1979 (06:00),-118.387,47.0505,102914
01/10/1979 (06:00),-117.964,47.0939,102927
01/10/1979 (06:00),-117.54,47.1356,102908
01/10/1979 (06:00),-117.115,47.1758,102825
01/10/1979 (06:00),-116.69,47.2143,102770
01/10/1979 (06:00),-116.264,47.2511,102715
01/10/1979 (06:00),-115.837,47.2863,102662
01/10/1979 (06:00),-115.41,47.3199,102745
01/10/1979 (06:00),-114.982,47.3518,102853
01/10/1979 (06:00),-114.554,47.382,102910
01/10/1979 (06:00),-114.125,47.4106,102938
01/10/1979 (06:00),-113.696,47.4375,102941
01/10/1979 (06:00),-113.267,47.4627,102958
01/10/1979 (06:00),-129.587,45.5589,100748
01/10/1979 (06:00),-129.19,45.6447,100746
01/10/1979 (06:00),-128.791,45.7291,100750
01/10/1979 (06:00),-128.391,45.812,100758
01/10/1979 (06:00),-127.989,45.8934,100771
01/10/1979 (06:00),-127.587,45.9733,100787
01/10/1979 (06:00),-127.183,46.0517,100811
01/10/1979 (06:00),-126.778,46.1286,100861
01/10/1979 (06:00),-126.371,46.2039,100930
01/10/1979 (06:00),-125.964,46.2778,101011
01/10/1979 (06:00),-125.555,46.3501,101103
01/10/1979 (06:00),-125.146,46.4209,101202
01/10/1979 (06:00),-124.735,46.4901,101303
01/10/1979 (06:00),-124.323,46.5578,101399
01/10/1979 (06:00),-123.91,46.6239,101499
01/10/1979 (06:00),-123.496,46.6884,101603
01/10/1979 (06:00),-123.081,46.7514,101687
01/10/1979 (06:00),-122.664,46.8128,101716
01/10/1979 (06:00),-122.247,46.8726,101726
01/10/1979 (06:00),-121.829,46.9308,101737
01/10/1979 (06:00),-121.41,46.9874,102033
01/10/1979 (06:00),-120.99,47.0425,102366
01/10/1979 (06:00),-120.569,47.0959,102616
01/10/1979 (06:00),-120.148,47.1477,102751
01/10/1979 (06:00),-119.725,47.1979,102844
01/10/1979 (06:00),-119.302,47.2464,102878
01/10/1979 (06:00),-118.878,47.2934,102874
01/10/1979 (06:00),-118.453,47.3387,102881
01/10/1979 (06:00),-118.027,47.3823,102898
01/10/1979 (06:00),-117.601,47.4243,102887
01/10/1979 (06:00),-117.174,47.4647,102857
01/10/1979 (06:00),-116.746,47.5034,102817
01/10/1979 (06:00),-116.317,47.5405,102774
01/10/1979 (06:00),-115.888,47.5759,102795
01/10/1979 (06:00),-115.459,47.6097,102881
01/10/1979 (06:00),-115.029,47.6418,102964
01/10/1979 (06:00),-114.598,47.6722,103014
01/10/1979 (06:00),-114.167,47.7009,103041
01/10/1979 (06:00),-113.735,47.728,103011
01/10/1979 (06:00),-113.303,47.7534,103148
01/10/1979 (06:00),-129.712,45.8368,100719
01/10/1979 (06:00),-129.312,45.9231,100717
01/10/1979 (06:00),-128.911,46.008,100719
01/10/1979 (06:00),-128.509,46.0913,100730
01/10/1979 (06:00),-128.106,46.1732,100746
01/10/1979 (06:00),-127.701,46.2535,100766
01/10/1979 (06:00),-127.295,46.3324,100802
01/10/1979 (06:00),-126.888,46.4097,100853
01/10/1979 (06:00),-126.48,46.4855,100921
01/10/1979 (06:00),-126.07,46.5598,101001
01/10/1979 (06:00),-125.66,46.6325,101093
01/10/1979 (06:00),-125.248,46.7037,101195
01/10/1979 (06:00),-124.835,46.7733,101297
01/10/1979 (06:00),-124.421,46.8414,101399
01/10/1979 (06:00),-124.005,46.9079,101505
01/10/1979 (06:00),-123.589,46.9728,101632
01/10/1979 (06:00),-123.172,47.0362,101704
01/10/1979 (06:00),-122.753,47.0979,101731
01/10/1979 (06:00),-122.334,47.1581,101722
01/10/1979 (06:00),-121.914,47.2166,101816
01/10/1979 (06:00),-121.492,47.2736,102014
01/10/1979 (06:00),-121.07,47.3289,102281
01/10/1979 (06:00),-120.647,47.3827,102478
01/10/1979 (06:00),-120.223,47.4348,102667
01/10/1979 (06:00),-119.798,47.4853,102810
01/10/1979 (06:00),-119.373,47.5341,102839
01/10/1979 (06:00),-118.946,47.5813,102848
01/10/1979 (06:00),-118.519,47.6269,102861
01/10/1979 (06:00),-118.091,47.6708,102884
01/10/1979 (06:00),-117.662,47.7131,102892
01/10/1979 (06:00),-117.232,47.7537,102884
01/10/1979 (06:00),-116.802,47.7926,102862
01/10/1979 (06:00),-116.371,47.8299,102841
01/10/1979 (06:00),-115.94,47.8656,102853
01/10/1979 (06:00),-115.508,47.8995,102951
01/10/1979 (06:00),-115.075,47.9318,103058
01/10/1979 (06:00),-114.642,47.9624,103117
01/10/1979 (06:00),-114.208,47.9913,103148
01/10/1979 (06:00),-113.774,48.0185,103217
01/10/1979 (06:00),-113.34,48.0441,103326
01/10/1979 (06:00),-129.837,46.1146,100690
01/10/1979 (06:00),-129.436,46.2014,100689
01/10/1979 (06:00),-129.033,46.2868,100694
01/10/1979 (06:00),-128.629,46.3706,100706
01/10/1979 (06:00),-128.224,46.4529,100724
01/10/1979 (06:00),-127.817,46.5338,100755
01/10/1979 (06:00),-127.409,46.6131,100796
01/10/1979 (06:00),-127,46.6908,100850
01/10/1979 (06:00),-126.589,46.7671,100915
01/10/1979 (06:00),-126.178,46.8418,100997
01/10/1979 (06:00),-125.765,46.9149,101090
01/10/1979 (06:00),-125.351,46.9865,101190
01/10/1979 (06:00),-124.936,47.0566,101292
01/10/1979 (06:00),-124.519,47.125,101395
01/10/1979 (06:00),-124.102,47.1919,101505
01/10/1979 (06:00),-123.684,47.2572,101601
01/10/1979 (06:00),-123.264,47.3209,101710
01/10/1979 (06:00),-122.843,47.383,101740
01/10/1979 (06:00),-122.422,47.4436,101764
01/10/1979 (06:00),-121.999,47.5025,101824
01/10/1979 (06:00),-121.576,47.5598,101963
01/10/1979 (06:00),-121.151,47.6154,102105
01/10/1979 (06:00),-120.726,47.6695,102364
01/10/1979 (06:00),-120.299,47.7219,102682
01/10/1979 (06:00),-119.872,47.7727,102788
01/10/1979 (06:00),-119.444,47.8218,102826
01/10/1979 (06:00),-119.015,47.8693,102835
01/10/1979 (06:00),-118.586,47.9151,102856
01/10/1979 (06:00),-118.155,47.9593,102871
01/10/1979 (06:00),-117.724,48.0018,102893
01/10/1979 (06:00),-117.292,48.0427,102901
01/10/1979 (06:00),-116.859,48.0819,102913
01/10/1979 (06:00),-116.426,48.1194,102914
01/10/1979 (06:00),-115.992,48.1552,102952
01/10/1979 (06:00),-115.558,48.1894,103050
01/10/1979 (06:00),-115.122,48.2219,103155
01/10/1979 (06:00),-114.687,48.2526,103216
01/10/1979 (06:00),-114.251,48.2817,103287
01/10/1979 (06:00),-113.814,48.3091,103369
01/10/1979 (06:00),-113.377,48.3348,103477
01/10/1979 (06:00),-129.964,46.3924,100659
01/10/1979 (06:00),-129.561,46.4797,100663
01/10/1979 (06:00),-129.156,46.5655,100670
01/10/1979 (06:00),-128.75,46.6498,100685
01/10/1979 (06:00),-128.343,46.7327,100711
01/10/1979 (06:00),-127.934,46.8139,100747
01/10/1979 (06:00),-127.524,46.8937,100792
01/10/1979 (06:00),-127.113,46.9719,100849
01/10/1979 (06:00),-126.7,47.0486,100916
01/10/1979 (06:00),-126.286,47.1237,100997
01/10/1979 (06:00),-125.871,47.1973,101089
01/10/1979 (06:00),-125.455,47.2693,101185
01/10/1979 (06:00),-125.038,47.3398,101285
01/10/1979 (06:00),-124.619,47.4086,101381
01/10/1979 (06:00),-124.2,47.4759,101465
01/10/1979 (06:00),-123.779,47.5416,101521
01/10/1979 (06:00),-123.357,47.6057,101540
01/10/1979 (06:00),-122.935,47.6682,101683
01/10/1979 (06:00),-122.511,47.729,101759
01/10/1979 (06:00),-122.086,47.7883,101807
01/10/1979 (06:00),-121.66,47.8459,101884
01/10/1979 (06:00),-121.233,47.9019,101999
01/10/1979 (06:00),-120.805,47.9563,102222
01/10/1979 (06:00),-120.377,48.009,102523
01/10/1979 (06:00),-119.947,48.0601,102772
01/10/1979 (06:00),-119.516,48.1095,102816
01/10/1979 (06:00),-119.085,48.1573,102828
01/10/1979 (06:00),-118.653,48.2034,102835
01/10/1979 (06:00),-118.22,48.2478,102853
01/10/1979 (06:00),-117.787,48.2906,102900
01/10/1979 (06:00),-117.352,48.3317,102938
01/10/1979 (06:00),-116.917,48.3711,102977
01/10/1979 (06:00),-116.481,48.4089,103029
