time,lon,lat,PMSL
01/03/1979 (15:00),-123.667,44.5726,101921
01/03/1979 (15:00),-123.269,44.6361,101993
01/03/1979 (15:00),-122.869,44.6981,102009
01/03/1979 (15:00),-122.469,44.7585,101998
01/03/1979 (15:00),-122.068,44.8175,102093
01/03/1979 (15:00),-121.666,44.8749,102517
01/03/1979 (15:00),-121.263,44.9308,102908
01/03/1979 (15:00),-120.859,44.9851,103087
01/03/1979 (15:00),-120.454,45.038,102982
01/03/1979 (15:00),-120.049,45.0892,102916
01/03/1979 (15:00),-119.643,45.1389,102827
01/03/1979 (15:00),-119.236,45.1871,102784
01/03/1979 (15:00),-118.828,45.2337,102706
01/03/1979 (15:00),-118.42,45.2787,102784
01/03/1979 (15:00),-118.011,45.3222,102816
01/03/1979 (15:00),-117.601,45.3641,102736
01/03/1979 (15:00),-117.191,45.4044,102656
01/03/1979 (15:00),-116.78,45.4432,102779
01/03/1979 (15:00),-116.368,45.4803,102834
01/03/1979 (15:00),-115.956,45.5159,102780
01/03/1979 (15:00),-115.543,45.5499,102792
01/03/1979 (15:00),-115.13,45.5822,102808
01/03/1979 (15:00),-114.716,45.613,102867
01/03/1979 (15:00),-114.302,45.6422,102954
01/03/1979 (15:00),-113.888,45.6698,102962
01/03/1979 (15:00),-113.473,45.6957,102942
01/03/1979 (15:00),-113.057,45.7201,102893
01/03/1979 (15:00),-128.868,43.8909,101397
01/03/1979 (15:00),-128.482,43.9739,101464
01/03/1979 (15:00),-128.094,44.0554,101525
01/03/1979 (15:00),-127.706,44.1356,101578
01/03/1979 (15:00),-127.316,44.2142,101625
01/03/1979 (15:00),-126.925,44.2914,101668
01/03/1979 (15:00),-126.533,44.3672,101707
01/03/1979 (15:00),-126.139,44.4415,101741
01/03/1979 (15:00),-125.745,44.5143,101769
01/03/1979 (15:00),-125.35,44.5856,101791
01/03/1979 (15:00),-124.953,44.6555,101808
01/03/1979 (15:00),-124.556,44.7239,101816
01/03/1979 (15:00),-124.157,44.7907,101843
01/03/1979 (15:00),-123.758,44.8561,101912
01/03/1979 (15:00),-123.357,44.92,102037
01/03/1979 (15:00),-122.956,44.9823,102098
01/03/1979 (15:00),-122.554,45.0431,102096
01/03/1979 (15:00),-122.15,45.1024,102231
01/03/1979 (15:00),-121.746,45.1602,102529
01/03/1979 (15:00),-121.341,45.2164,102958
01/03/1979 (15:00),-120.935,45.271,103217
01/03/1979 (15:00),-120.528,45.3242,103260
01/03/1979 (15:00),-120.121,45.3757,103242
01/03/1979 (15:00),-119.713,45.4258,103242
01/03/1979 (15:00),-119.304,45.4742,103159
01/03/1979 (15:00),-118.894,45.5211,103116
01/03/1979 (15:00),-118.483,45.5664,102920
01/03/1979 (15:00),-118.072,45.6101,102846
01/03/1979 (15:00),-117.66,45.6522,102756
01/03/1979 (15:00),-117.247,45.6928,102766
01/03/1979 (15:00),-116.834,45.7318,102844
01/03/1979 (15:00),-116.42,45.7691,102901
01/03/1979 (15:00),-116.006,45.8049,102859
01/03/1979 (15:00),-115.591,45.8391,102855
01/03/1979 (15:00),-115.176,45.8717,102894
01/03/1979 (15:00),-114.76,45.9026,102923
01/03/1979 (15:00),-114.343,45.932,102947
01/03/1979 (15:00),-113.926,45.9597,102950
01/03/1979 (15:00),-113.509,45.9858,102906
01/03/1979 (15:00),-113.091,46.0103,102993
01/03/1979 (15:00),-128.985,44.1689,101401
01/03/1979 (15:00),-128.597,44.2524,101469
01/03/1979 (15:00),-128.207,44.3344,101529
01/03/1979 (15:00),-127.817,44.415,101582
01/03/1979 (15:00),-127.425,44.4941,101630
01/03/1979 (15:00),-127.032,44.5717,101675
01/03/1979 (15:00),-126.638,44.6479,101716
01/03/1979 (15:00),-126.243,44.7226,101751
01/03/1979 (15:00),-125.847,44.7959,101780
01/03/1979 (15:00),-125.449,44.8676,101804
01/03/1979 (15:00),-125.051,44.9379,101819
01/03/1979 (15:00),-124.651,45.0067,101826
01/03/1979 (15:00),-124.251,45.0739,101836
01/03/1979 (15:00),-123.849,45.1397,101924
01/03/1979 (15:00),-123.447,45.2039,102080
01/03/1979 (15:00),-123.043,45.2666,102152
01/03/1979 (15:00),-122.639,45.3277,102191
01/03/1979 (15:00),-122.234,45.3874,102304
01/03/1979 (15:00),-121.827,45.4455,102576
01/03/1979 (15:00),-121.42,45.502,103006
01/03/1979 (15:00),-121.012,45.557,103279
01/03/1979 (15:00),-120.603,45.6104,103367
01/03/1979 (15:00),-120.194,45.6623,103396
01/03/1979 (15:00),-119.783,45.7126,103411
01/03/1979 (15:00),-119.372,45.7614,103428
01/03/1979 (15:00),-118.96,45.8085,103369
01/03/1979 (15:00),-118.547,45.8541,103272
01/03/1979 (15:00),-118.134,45.8981,103010
01/03/1979 (15:00),-117.719,45.9405,102871
01/03/1979 (15:00),-117.305,45.9812,102881
01/03/1979 (15:00),-116.889,46.0204,102939
01/03/1979 (15:00),-116.473,46.058,102960
01/03/1979 (15:00),-116.056,46.094,102964
01/03/1979 (15:00),-115.639,46.1284,102946
01/03/1979 (15:00),-115.221,46.1612,102940
01/03/1979 (15:00),-114.803,46.1923,102932
01/03/1979 (15:00),-114.384,46.2218,102966
01/03/1979 (15:00),-113.965,46.2497,103014
01/03/1979 (15:00),-113.545,46.276,103015
01/03/1979 (15:00),-113.125,46.3007,103049
01/03/1979 (15:00),-129.103,44.447,101406
01/03/1979 (15:00),-128.713,44.5309,101472
01/03/1979 (15:00),-128.322,44.6134,101531
01/03/1979 (15:00),-127.929,44.6944,101585
01/03/1979 (15:00),-127.536,44.774,101636
01/03/1979 (15:00),-127.141,44.8521,101683
01/03/1979 (15:00),-126.745,44.9287,101725
01/03/1979 (15:00),-126.348,45.0038,101762
01/03/1979 (15:00),-125.949,45.0775,101792
01/03/1979 (15:00),-125.55,45.1497,101816
01/03/1979 (15:00),-125.15,45.2203,101832
01/03/1979 (15:00),-124.748,45.2895,101838
01/03/1979 (15:00),-124.346,45.3571,101852
01/03/1979 (15:00),-123.942,45.4232,101925
01/03/1979 (15:00),-123.537,45.4878,102028
01/03/1979 (15:00),-123.132,45.5509,102151
01/03/1979 (15:00),-122.725,45.6124,102226
01/03/1979 (15:00),-122.318,45.6724,102337
01/03/1979 (15:00),-121.91,45.7308,102641
01/03/1979 (15:00),-121.5,45.7877,103056
01/03/1979 (15:00),-121.09,45.843,103272
01/03/1979 (15:00),-120.679,45.8968,103346
01/03/1979 (15:00),-120.267,45.949,103423
01/03/1979 (15:00),-119.854,45.9995,103454
01/03/1979 (15:00),-119.441,46.0486,103455
01/03/1979 (15:00),-119.027,46.096,103456
01/03/1979 (15:00),-118.612,46.1418,103409
01/03/1979 (15:00),-118.196,46.1861,103312
01/03/1979 (15:00),-117.78,46.2287,103084
01/03/1979 (15:00),-117.363,46.2698,103006
01/03/1979 (15:00),-116.945,46.3092,103066
01/03/1979 (15:00),-116.526,46.347,103059
01/03/1979 (15:00),-116.107,46.3832,103039
01/03/1979 (15:00),-115.688,46.4178,103001
01/03/1979 (15:00),-115.268,46.4507,102963
01/03/1979 (15:00),-114.847,46.4821,102963
01/03/1979 (15:00),-114.426,46.5118,103030
01/03/1979 (15:00),-114.005,46.5399,103137
01/03/1979 (15:00),-113.583,46.5663,103190
01/03/1979 (15:00),-113.16,46.5911,103258
01/03/1979 (15:00),-129.222,44.725,101410
01/03/1979 (15:00),-128.83,44.8094,101474
01/03/1979 (15:00),-128.437,44.8923,101534
01/03/1979 (15:00),-128.043,44.9738,101589
01/03/1979 (15:00),-127.647,45.0538,101642
01/03/1979 (15:00),-127.25,45.1324,101691
01/03/1979 (15:00),-126.852,45.2094,101734
01/03/1979 (15:00),-126.453,45.285,101773
01/03/1979 (15:00),-126.053,45.3591,101804
01/03/1979 (15:00),-125.652,45.4317,101829
01/03/1979 (15:00),-125.249,45.5028,101846
01/03/1979 (15:00),-124.846,45.5723,101856
01/03/1979 (15:00),-124.441,45.6403,101869
01/03/1979 (15:00),-124.036,45.7069,101920
01/03/1979 (15:00),-123.629,45.7718,102014
01/03/1979 (15:00),-123.221,45.8353,102122
01/03/1979 (15:00),-122.813,45.8971,102214
01/03/1979 (15:00),-122.403,45.9575,102298
01/03/1979 (15:00),-121.993,46.0162,102461
01/03/1979 (15:00),-121.581,46.0735,102746
01/03/1979 (15:00),-121.169,46.1291,103089
01/03/1979 (15:00),-120.756,46.1832,103276
01/03/1979 (15:00),-120.341,46.2356,103455
01/03/1979 (15:00),-119.927,46.2865,103465
01/03/1979 (15:00),-119.511,46.3358,103473
01/03/1979 (15:00),-119.094,46.3835,103477
01/03/1979 (15:00),-118.677,46.4297,103459
01/03/1979 (15:00),-118.259,46.4742,103404
01/03/1979 (15:00),-117.84,46.5171,103336
01/03/1979 (15:00),-117.421,46.5583,103222
01/03/1979 (15:00),-117.001,46.598,103142
01/03/1979 (15:00),-116.58,46.636,103118
01/03/1979 (15:00),-116.159,46.6725,103069
01/03/1979 (15:00),-115.737,46.7072,103009
01/03/1979 (15:00),-115.315,46.7404,102986
01/03/1979 (15:00),-114.892,46.7719,103022
01/03/1979 (15:00),-114.468,46.8018,103152
01/03/1979 (15:00),-114.044,46.83,103241
01/03/1979 (15:00),-113.62,46.8566,103321
01/03/1979 (15:00),-113.195,46.8816,103347
01/03/1979 (15:00),-129.343,45.003,101412
01/03/1979 (15:00),-128.949,45.0879,101477
01/03/1979 (15:00),-128.554,45.1713,101538
01/03/1979 (15:00),-128.158,45.2532,101595
01/03/1979 (15:00),-127.76,45.3337,101649
01/03/1979 (15:00),-127.361,45.4127,101699
01/03/1979 (15:00),-126.961,45.4902,101745
01/03/1979 (15:00),-126.56,45.5662,101784
01/03/1979 (15:00),-126.158,45.6407,101817
01/03/1979 (15:00),-125.755,45.7137,101843
01/03/1979 (15:00),-125.35,45.7852,101863
01/03/1979 (15:00),-124.945,45.8552,101879
01/03/1979 (15:00),-124.538,45.9236,101897
01/03/1979 (15:00),-124.13,45.9905,101935
01/03/1979 (15:00),-123.722,46.0558,102021
01/03/1979 (15:00),-123.312,46.1196,102123
01/03/1979 (15:00),-122.901,46.1819,102177
01/03/1979 (15:00),-122.489,46.2426,102209
01/03/1979 (15:00),-122.077,46.3017,102203
01/03/1979 (15:00),-121.663,46.3592,102362
01/03/1979 (15:00),-121.248,46.4152,102677
01/03/1979 (15:00),-120.833,46.4696,103215
01/03/1979 (15:00),-120.417,46.5224,103437
01/03/1979 (15:00),-119.999,46.5736,103492
01/03/1979 (15:00),-119.582,46.6231,103500
01/03/1979 (15:00),-119.163,46.6711,103492
01/03/1979 (15:00),-118.743,46.7175,103462
01/03/1979 (15:00),-118.323,46.7623,103426
01/03/1979 (15:00),-117.902,46.8054,103384
01/03/1979 (15:00),-117.48,46.847,103299
01/03/1979 (15:00),-117.058,46.8869,103192
01/03/1979 (15:00),-116.635,46.9251,103102
01/03/1979 (15:00),-116.211,46.9618,103061
01/03/1979 (15:00),-115.787,46.9967,103015
01/03/1979 (15:00),-115.362,47.0301,103037
01/03/1979 (15:00),-114.937,47.0618,103193
01/03/1979 (15:00),-114.511,47.0919,103307
01/03/1979 (15:00),-114.085,47.1203,103324
01/03/1979 (15:00),-113.658,47.147,103329
01/03/1979 (15:00),-113.231,47.1721,103339
01/03/1979 (15:00),-129.464,45.2809,101417
01/03/1979 (15:00),-129.069,45.3663,101482
01/03/1979 (15:00),-128.672,45.4502,101543
01/03/1979 (15:00),-128.273,45.5326,101602
01/03/1979 (15:00),-127.874,45.6135,101658
01/03/1979 (15:00),-127.473,45.693,101709
01/03/1979 (15:00),-127.071,45.771,101757
01/03/1979 (15:00),-126.668,45.8474,101797
01/03/1979 (15:00),-126.264,45.9223,101830
01/03/1979 (15:00),-125.859,45.9958,101858
01/03/1979 (15:00),-125.452,46.0676,101882
01/03/1979 (15:00),-125.045,46.138,101906
01/03/1979 (15:00),-124.636,46.2068,101931
01/03/1979 (15:00),-124.226,46.2741,101971
01/03/1979 (15:00),-123.815,46.3399,102050
01/03/1979 (15:00),-123.403,46.404,102135
01/03/1979 (15:00),-122.99,46.4666,102184
01/03/1979 (15:00),-122.576,46.5277,102164
01/03/1979 (15:00),-122.161,46.5871,102150
01/03/1979 (15:00),-121.746,46.645,102220
01/03/1979 (15:00),-121.329,46.7013,102514
01/03/1979 (15:00),-120.911,46.756,103042
01/03/1979 (15:00),-120.493,46.8091,103398
01/03/1979 (15:00),-120.073,46.8606,103493
01/03/1979 (15:00),-119.653,46.9105,103513
01/03/1979 (15:00),-119.232,46.9588,103500
01/03/1979 (15:00),-118.81,47.0054,103464
01/03/1979 (15:00),-118.387,47.0505,103411
01/03/1979 (15:00),-117.964,47.0939,103376
01/03/1979 (15:00),-117.54,47.1356,103320
01/03/1979 (15:00),-117.115,47.1758,103228
01/03/1979 (15:00),-116.69,47.2143,103172
01/03/1979 (15:00),-116.264,47.2511,103131
01/03/1979 (15:00),-115.837,47.2863,103119
01/03/1979 (15:00),-115.41,47.3199,103223
01/03/1979 (15:00),-114.982,47.3518,103346
01/03/1979 (15:00),-114.554,47.382,103404
01/03/1979 (15:00),-114.125,47.4106,103412
01/03/1979 (15:00),-113.696,47.4375,103354
01/03/1979 (15:00),-113.267,47.4627,103276
01/03/1979 (15:00),-129.587,45.5589,101423
01/03/1979 (15:00),-129.19,45.6447,101488
01/03/1979 (15:00),-128.791,45.7291,101551
01/03/1979 (15:00),-128.391,45.812,101610
01/03/1979 (15:00),-127.989,45.8934,101667
01/03/1979 (15:00),-127.587,45.9733,101720
01/03/1979 (15:00),-127.183,46.0517,101769
01/03/1979 (15:00),-126.778,46.1286,101810
01/03/1979 (15:00),-126.371,46.2039,101845
01/03/1979 (15:00),-125.964,46.2778,101875
01/03/1979 (15:00),-125.555,46.3501,101901
01/03/1979 (15:00),-125.146,46.4209,101929
01/03/1979 (15:00),-124.735,46.4901,101962
01/03/1979 (15:00),-124.323,46.5578,102004
01/03/1979 (15:00),-123.91,46.6239,102070
01/03/1979 (15:00),-123.496,46.6884,102159
01/03/1979 (15:00),-123.081,46.7514,102215
01/03/1979 (15:00),-122.664,46.8128,102216
01/03/1979 (15:00),-122.247,46.8726,102180
01/03/1979 (15:00),-121.829,46.9308,102210
01/03/1979 (15:00),-121.41,46.9874,102602
01/03/1979 (15:00),-120.99,47.0425,103018
01/03/1979 (15:00),-120.569,47.0959,103303
01/03/1979 (15:00),-120.148,47.1477,103430
01/03/1979 (15:00),-119.725,47.1979,103511
01/03/1979 (15:00),-119.302,47.2464,103513
01/03/1979 (15:00),-118.878,47.2934,103462
01/03/1979 (15:00),-118.453,47.3387,103416
01/03/1979 (15:00),-118.027,47.3823,103391
01/03/1979 (15:00),-117.601,47.4243,103364
01/03/1979 (15:00),-117.174,47.4647,103323
01/03/1979 (15:00),-116.746,47.5034,103277
01/03/1979 (15:00),-116.317,47.5405,103235
01/03/1979 (15:00),-115.888,47.5759,103255
01/03/1979 (15:00),-115.459,47.6097,103347
01/03/1979 (15:00),-115.029,47.6418,103441
01/03/1979 (15:00),-114.598,47.6722,103498
01/03/1979 (15:00),-114.167,47.7009,103505
01/03/1979 (15:00),-113.735,47.728,103408
01/03/1979 (15:00),-113.303,47.7534,103383
01/03/1979 (15:00),-129.712,45.8368,101430
01/03/1979 (15:00),-129.312,45.9231,101496
01/03/1979 (15:00),-128.911,46.008,101559
01/03/1979 (15:00),-128.509,46.0913,101619
01/03/1979 (15:00),-128.106,46.1732,101677
01/03/1979 (15:00),-127.701,46.2535,101731
01/03/1979 (15:00),-127.295,46.3324,101779
01/03/1979 (15:00),-126.888,46.4097,101823
01/03/1979 (15:00),-126.48,46.4855,101861
01/03/1979 (15:00),-126.07,46.5598,101892
01/03/1979 (15:00),-125.66,46.6325,101922
01/03/1979 (15:00),-125.248,46.7037,101953
01/03/1979 (15:00),-124.835,46.7733,101987
01/03/1979 (15:00),-124.421,46.8414,102027
01/03/1979 (15:00),-124.005,46.9079,102086
01/03/1979 (15:00),-123.589,46.9728,102176
01/03/1979 (15:00),-123.172,47.0362,102239
01/03/1979 (15:00),-122.753,47.0979,102261
01/03/1979 (15:00),-122.334,47.1581,102246
01/03/1979 (15:00),-121.914,47.2166,102351
01/03/1979 (15:00),-121.492,47.2736,102601
01/03/1979 (15:00),-121.07,47.3289,102934
01/03/1979 (15:00),-120.647,47.3827,103174
01/03/1979 (15:00),-120.223,47.4348,103392
01/03/1979 (15:00),-119.798,47.4853,103534
01/03/1979 (15:00),-119.373,47.5341,103525
01/03/1979 (15:00),-118.946,47.5813,103478
01/03/1979 (15:00),-118.519,47.6269,103440
01/03/1979 (15:00),-118.091,47.6708,103434
01/03/1979 (15:00),-117.662,47.7131,103429
01/03/1979 (15:00),-117.232,47.7537,103413
01/03/1979 (15:00),-116.802,47.7926,103376
01/03/1979 (15:00),-116.371,47.8299,103331
01/03/1979 (15:00),-115.94,47.8656,103314
01/03/1979 (15:00),-115.508,47.8995,103399
01/03/1979 (15:00),-115.075,47.9318,103505
01/03/1979 (15:00),-114.642,47.9624,103569
01/03/1979 (15:00),-114.208,47.9913,103576
01/03/1979 (15:00),-113.774,48.0185,103528
01/03/1979 (15:00),-113.34,48.0441,103489
01/03/1979 (15:00),-129.837,46.1146,101438
01/03/1979 (15:00),-129.436,46.2014,101504
01/03/1979 (15:00),-129.033,46.2868,101567
01/03/1979 (15:00),-128.629,46.3706,101629
01/03/1979 (15:00),-128.224,46.4529,101687
01/03/1979 (15:00),-127.817,46.5338,101741
01/03/1979 (15:00),-127.409,46.6131,101791
01/03/1979 (15:00),-127,46.6908,101835
01/03/1979 (15:00),-126.589,46.7671,101874
01/03/1979 (15:00),-126.178,46.8418,101909
01/03/1979 (15:00),-125.765,46.9149,101942
01/03/1979 (15:00),-125.351,46.9865,101975
01/03/1979 (15:00),-124.936,47.0566,102006
01/03/1979 (15:00),-124.519,47.125,102038
01/03/1979 (15:00),-124.102,47.1919,102078
01/03/1979 (15:00),-123.684,47.2572,102132
01/03/1979 (15:00),-123.264,47.3209,102245
01/03/1979 (15:00),-122.843,47.383,102296
01/03/1979 (15:00),-122.422,47.4436,102334
01/03/1979 (15:00),-121.999,47.5025,102383
01/03/1979 (15:00),-121.576,47.5598,102533
01/03/1979 (15:00),-121.151,47.6154,102721
01/03/1979 (15:00),-120.726,47.6695,103048
01/03/1979 (15:00),-120.299,47.7219,103427
01/03/1979 (15:00),-119.872,47.7727,103540
01/03/1979 (15:00),-119.444,47.8218,103541
01/03/1979 (15:00),-119.015,47.8693,103497
01/03/1979 (15:00),-118.586,47.9151,103471
01/03/1979 (15:00),-118.155,47.9593,103464
01/03/1979 (15:00),-117.724,48.0018,103479
01/03/1979 (15:00),-117.292,48.0427,103476
01/03/1979 (15:00),-116.859,48.0819,103462
01/03/1979 (15:00),-116.426,48.1194,103425
01/03/1979 (15:00),-115.992,48.1552,103424
01/03/1979 (15:00),-115.558,48.1894,103480
01/03/1979 (15:00),-115.122,48.2219,103564
01/03/1979 (15:00),-114.687,48.2526,103605
01/03/1979 (15:00),-114.251,48.2817,103611
01/03/1979 (15:00),-113.814,48.3091,103577
01/03/1979 (15:00),-113.377,48.3348,103544
01/03/1979 (15:00),-129.964,46.3924,101447
01/03/1979 (15:00),-129.561,46.4797,101514
01/03/1979 (15:00),-129.156,46.5655,101578
01/03/1979 (15:00),-128.75,46.6498,101639
01/03/1979 (15:00),-128.343,46.7327,101698
01/03/1979 (15:00),-127.934,46.8139,101752
01/03/1979 (15:00),-127.524,46.8937,101804
01/03/1979 (15:00),-127.113,46.9719,101848
01/03/1979 (15:00),-126.7,47.0486,101887
01/03/1979 (15:00),-126.286,47.1237,101923
01/03/1979 (15:00),-125.871,47.1973,101959
01/03/1979 (15:00),-125.455,47.2693,101991
01/03/1979 (15:00),-125.038,47.3398,102020
01/03/1979 (15:00),-124.619,47.4086,102042
01/03/1979 (15:00),-124.2,47.4759,102052
01/03/1979 (15:00),-123.779,47.5416,102072
01/03/1979 (15:00),-123.357,47.6057,102104
01/03/1979 (15:00),-122.935,47.6682,102286
01/03/1979 (15:00),-122.511,47.729,102383
01/03/1979 (15:00),-122.086,47.7883,102411
01/03/1979 (15:00),-121.66,47.8459,102467
01/03/1979 (15:00),-121.233,47.9019,102596
01/03/1979 (15:00),-120.805,47.9563,102886
01/03/1979 (15:00),-120.377,48.009,103248
01/03/1979 (15:00),-119.947,48.0601,103525
01/03/1979 (15:00),-119.516,48.1095,103538
01/03/1979 (15:00),-119.085,48.1573,103504
01/03/1979 (15:00),-118.653,48.2034,103476
01/03/1979 (15:00),-118.22,48.2478,103475
01/03/1979 (15:00),-117.787,48.2906,103511
01/03/1979 (15:00),-117.352,48.3317,103523
01/03/1979 (15:00),-116.917,48.3711,103525
01/03/1979 (15:00),-116.481,48.4089,103533
01/03/1979 (15:00),-116.045,48.4449,103567
01/03/1979 (15:00),-115.608,48.4793,103613
01/03/1979 (15:00),-115.17,48.5119,103629
01/03/1979 (15:00),-114.732,48.5429,103626
01/03/1979 (15:00),-114.293,48.5722,103636
01/03/1979 (15:00),-113.854,48.5997,103605
01/03/1979 (15:00),-113.414,48.6256,103671
01/03/1979 (15:00),-130.093,46.6701,101458
01/03/1979 (15:00),-129.687,46.7579,101526
01/03/1979 (15:00),-129.281,46.8442,101590
01/03/1979 (15:00),-128.872,46.929,101651
01/03/1979 (15:00),-128.463,47.0123,101710
01/03/1979 (15:00),-128.052,47.0941,101765
01/03/1979 (15:00),-127.64,47.1743,101814
01/03/1979 (15:00),-127.227,47.253,101860
01/03/1979 (15:00),-126.812,47.3301,101901
01/03/1979 (15:00),-126.396,47.4057,101939
01/03/1979 (15:00),-125.979,47.4797,101973
01/03/1979 (15:00),-125.561,47.5521,102005
01/03/1979 (15:00),-125.141,47.6229,102032
01/03/1979 (15:00),-124.721,47.6922,102050
01/03/1979 (15:00),-124.299,47.7599,102059
01/03/1979 (15:00),-123.876,47.8259,102054
01/03/1979 (15:00),-123.452,47.8904,102149
01/03/1979 (15:00),-123.027,47.9533,102248
01/03/1979 (15:00),-122.6,48.0145,102441
01/03/1979 (15:00),-122.173,48.0741,102460
01/03/1979 (15:00),-121.745,48.1321,102471
01/03/1979 (15:00),-121.316,48.1884,102557
01/03/1979 (15:00),-120.886,48.2431,102743
01/03/1979 (15:00),-120.455,48.2961,103083
01/03/1979 (15:00),-120.023,48.3475,103381
01/03/1979 (15:00),-119.59,48.3972,103526
01/03/1979 (15:00),-119.156,48.4453,103513
01/03/1979 (15:00),-118.721,48.4917,103458
01/03/1979 (15:00),-118.286,48.5364,103513
01/03/1979 (15:00),-117.85,48.5794,103544
01/03/1979 (15:00),-117.413,48.6207,103532
01/03/1979 (15:00),-116.975,48.6604,103533
01/03/1979 (15:00),-116.537,48.6984,103609
01/03/1979 (15:00),-116.098,48.7346,103673
01/03/1979 (15:00),-115.659,48.7692,103713
01/03/1979 (15:00),-115.219,48.8021,103699
01/03/1979 (15:00),-114.778,48.8332,103652
01/03/1979 (15:00),-114.336,48.8626,103621
01/03/1979 (15:00),-113.895,48.8904,103622
01/03/1979 (15:00),-113.452,48.9164,103750
01/03/1979 (15:00),-130.222,46.9477,101472
01/03/1979 (15:00),-129.815,47.0361,101539
01/03/1979 (15:00),-129.406,47.1229,101604
01/03/1979 (15:00),-128.996,47.2081,101665
01/03/1979 (15:00),-128.585,47.2919,101723
01/03/1979 (15:00),-128.172,47.3741,101777
01/03/1979 (15:00),-127.758,47.4548,101826
01/03/1979 (15:00),-127.342,47.5339,101872
01/03/1979 (15:00),-126.925,47.6115,101914
01/03/1979 (15:00),-126.507,47.6875,101953
01/03/1979 (15:00),-126.088,47.762,101988
01/03/1979 (15:00),-125.668,47.8348,102020
01/03/1979 (15:00),-125.246,47.9061,102049
01/03/1979 (15:00),-124.823,47.9757,102073
01/03/1979 (15:00),-124.399,48.0438,102095
01/03/1979 (15:00),-123.974,48.1103,102185
01/03/1979 (15:00),-123.547,48.1751,102303
01/03/1979 (15:00),-123.12,48.2383,102439
01/03/1979 (15:00),-122.691,48.2999,102460
01/03/1979 (15:00),-122.262,48.3599,102478
01/03/1979 (15:00),-121.831,48.4182,102499
01/03/1979 (15:00),-121.4,48.4748,102604
01/03/1979 (15:00),-120.967,48.5299,102758
01/03/1979 (15:00),-120.534,48.5832,102936
01/03/1979 (15:00),-120.099,48.6349,103193
01/03/1979 (15:00),-119.664,48.6849,103459
01/03/1979 (15:00),-119.228,48.7332,103551
01/03/1979 (15:00),-118.791,48.7799,103539
01/03/1979 (15:00),-118.353,48.8249,103508
01/03/1979 (15:00),-117.914,48.8682,103549
01/03/1979 (15:00),-117.475,48.9098,103535
01/03/1979 (15:00),-117.035,48.9497,103522
01/03/1979 (15:00),-116.594,48.9879,103606
01/03/1979 (15:00),-116.152,49.0243,103749
01/03/1979 (15:00),-115.71,49.0591,103806
01/03/1979 (15:00),-115.267,49.0922,103800
01/03/1979 (15:00),-114.824,49.1235,103680
01/03/1979 (15:00),-114.38,49.1531,103603
01/03/1979 (15:00),-113.936,49.181,103680
01/03/1979 (15:00),-113.491,49.2072,103917
01/03/1979 (15:00),-130.354,47.2253,101488
01/03/1979 (15:00),-129.944,47.3141,101555
01/03/1979 (15:00),-129.533,47.4014,101619
01/03/1979 (15:00),-129.121,47.4872,101680
01/03/1979 (15:00),-128.708,47.5714,101738
01/03/1979 (15:00),-128.293,47.6541,101792
01/03/1979 (15:00),-127.877,47.7353,101840
01/03/1979 (15:00),-127.459,47.8149,101885
01/03/1979 (15:00),-127.04,47.8929,101928
01/03/1979 (15:00),-126.62,47.9693,101968
01/03/1979 (15:00),-126.198,48.0442,102005
01/03/1979 (15:00),-125.776,48.1175,102042
01/03/1979 (15:00),-125.352,48.1892,102076
01/03/1979 (15:00),-124.926,48.2592,102108
01/03/1979 (15:00),-124.5,48.3277,102164
01/03/1979 (15:00),-124.073,48.3945,102274
01/03/1979 (15:00),-123.644,48.4598,102437
01/03/1979 (15:00),-123.214,48.5234,102487
01/03/1979 (15:00),-122.783,48.5853,102492
01/03/1979 (15:00),-122.351,48.6456,102490
01/03/1979 (15:00),-121.918,48.7043,102556
01/03/1979 (15:00),-121.484,48.7613,102682
01/03/1979 (15:00),-121.049,48.8166,102826
01/03/1979 (15:00),-120.613,48.8703,102909
01/03/1979 (15:00),-120.176,48.9223,103042
01/03/1979 (15:00),-119.739,48.9726,103315
01/03/1979 (15:00),-119.3,49.0212,103575
01/03/1979 (15:00),-118.86,49.0682,103564
01/03/1979 (15:00),-118.42,49.1134,103544
01/03/1979 (15:00),-117.979,49.157,103547
01/03/1979 (15:00),-117.537,49.1988,103556
01/03/1979 (15:00),-117.094,49.2389,103563
01/03/1979 (15:00),-116.651,49.2773,103594
01/03/1979 (15:00),-116.207,49.3141,103694
01/03/1979 (15:00),-115.762,49.349,103851
01/03/1979 (15:00),-115.317,49.3823,103866
01/03/1979 (15:00),-114.871,49.4138,103752
01/03/1979 (15:00),-114.424,49.4436,103711
01/03/1979 (15:00),-113.977,49.4717,103886
01/03/1979 (15:00),-113.53,49.498,103994
01/03/1979 (15:00),-130.486,47.5027,101507
01/03/1979 (15:00),-130.075,47.5921,101574
01/03/1979 (15:00),-129.662,47.6799,101637
01/03/1979 (15:00),-129.248,47.7661,101697
01/03/1979 (15:00),-128.832,47.8509,101754
01/03/1979 (15:00),-128.415,47.934,101807
01/03/1979 (15:00),-127.997,48.0157,101856
01/03/1979 (15:00),-127.577,48.0957,101902
01/03/1979 (15:00),-127.156,48.1742,101945
01/03/1979 (15:00),-126.733,48.2511,101986
01/03/1979 (15:00),-126.31,48.3264,102027
01/03/1979 (15:00),-125.885,48.4001,102068
01/03/1979 (15:00),-125.458,48.4722,102107
01/03/1979 (15:00),-125.031,48.5427,102154
