time,lon,lat,H500
01/09/1979 (15:00),-123.072,39.9281,5623.44
01/09/1979 (15:00),-122.705,39.9887,5614.94
01/09/1979 (15:00),-122.338,40.048,5606.44
01/09/1979 (15:00),-121.969,40.106,5598.44
01/09/1979 (15:00),-121.6,40.1625,5590.44
01/09/1979 (15:00),-121.23,40.2176,5583.94
01/09/1979 (15:00),-120.859,40.2714,5578.44
01/09/1979 (15:00),-120.488,40.3238,5572.94
01/09/1979 (15:00),-120.116,40.3747,5568.44
01/09/1979 (15:00),-119.743,40.4243,5565.44
01/09/1979 (15:00),-119.37,40.4724,5562.44
01/09/1979 (15:00),-118.996,40.5191,5560.44
01/09/1979 (15:00),-118.622,40.5645,5559.44
01/09/1979 (15:00),-118.247,40.6084,5559.44
01/09/1979 (15:00),-117.871,40.6508,5560.44
01/09/1979 (15:00),-117.495,40.6919,5561.94
01/09/1979 (15:00),-117.118,40.7315,5563.44
01/09/1979 (15:00),-116.741,40.7696,5566.44
01/09/1979 (15:00),-116.363,40.8064,5568.94
01/09/1979 (15:00),-115.984,40.8416,5571.44
01/09/1979 (15:00),-115.606,40.8755,5574.44
01/09/1979 (15:00),-115.227,40.9079,5578.94
01/09/1979 (15:00),-114.847,40.9388,5579.44
01/09/1979 (15:00),-114.467,40.9683,5576.94
01/09/1979 (15:00),-114.087,40.9963,5575.94
01/09/1979 (15:00),-113.706,41.0229,5576.44
01/09/1979 (15:00),-113.325,41.048,5578.44
01/09/1979 (15:00),-112.943,41.0716,5578.94
01/09/1979 (15:00),-112.561,41.0938,5578.94
01/09/1979 (15:00),-127.152,39.4486,5676.44
01/09/1979 (15:00),-126.793,39.5244,5673.94
01/09/1979 (15:00),-126.433,39.5989,5670.94
01/09/1979 (15:00),-126.072,39.6721,5667.94
01/09/1979 (15:00),-125.71,39.744,5664.44
01/09/1979 (15:00),-125.347,39.8145,5659.94
01/09/1979 (15:00),-124.984,39.8837,5654.44
01/09/1979 (15:00),-124.619,39.9515,5648.94
01/09/1979 (15:00),-124.254,40.018,5643.94
01/09/1979 (15:00),-123.888,40.0831,5637.44
01/09/1979 (15:00),-123.521,40.1469,5629.44
01/09/1979 (15:00),-123.153,40.2093,5623.94
01/09/1979 (15:00),-122.784,40.2703,5616.44
01/09/1979 (15:00),-122.415,40.3299,5607.44
01/09/1979 (15:00),-122.044,40.3881,5598.94
01/09/1979 (15:00),-121.673,40.445,5590.94
01/09/1979 (15:00),-121.302,40.5005,5583.94
01/09/1979 (15:00),-120.929,40.5545,5577.44
01/09/1979 (15:00),-120.556,40.6072,5572.44
01/09/1979 (15:00),-120.182,40.6585,5567.94
01/09/1979 (15:00),-119.808,40.7083,5564.44
01/09/1979 (15:00),-119.433,40.7567,5561.94
01/09/1979 (15:00),-119.057,40.8037,5560.44
01/09/1979 (15:00),-118.681,40.8493,5559.94
01/09/1979 (15:00),-118.304,40.8934,5560.44
01/09/1979 (15:00),-117.926,40.9361,5560.94
01/09/1979 (15:00),-117.548,40.9774,5562.94
01/09/1979 (15:00),-117.169,41.0173,5565.94
01/09/1979 (15:00),-116.79,41.0556,5567.94
01/09/1979 (15:00),-116.411,41.0926,5570.44
01/09/1979 (15:00),-116.03,41.1281,5575.94
01/09/1979 (15:00),-115.65,41.1621,5577.44
01/09/1979 (15:00),-115.269,41.1947,5578.94
01/09/1979 (15:00),-114.887,41.2258,5579.94
01/09/1979 (15:00),-114.505,41.2555,5578.44
01/09/1979 (15:00),-114.123,41.2837,5577.44
01/09/1979 (15:00),-113.74,41.3104,5577.94
01/09/1979 (15:00),-113.357,41.3356,5577.94
01/09/1979 (15:00),-112.974,41.3594,5578.94
01/09/1979 (15:00),-112.59,41.3817,5579.44
01/09/1979 (15:00),-127.252,39.7256,5672.44
01/09/1979 (15:00),-126.891,39.8019,5669.94
01/09/1979 (15:00),-126.529,39.8768,5666.94
01/09/1979 (15:00),-126.167,39.9504,5664.44
01/09/1979 (15:00),-125.803,40.0227,5660.94
01/09/1979 (15:00),-125.439,40.0936,5656.44
01/09/1979 (15:00),-125.073,40.1632,5651.44
01/09/1979 (15:00),-124.707,40.2314,5646.94
01/09/1979 (15:00),-124.34,40.2982,5641.94
01/09/1979 (15:00),-123.972,40.3637,5635.94
01/09/1979 (15:00),-123.603,40.4278,5631.44
01/09/1979 (15:00),-123.234,40.4906,5624.44
01/09/1979 (15:00),-122.863,40.5519,5616.94
01/09/1979 (15:00),-122.492,40.6119,5607.94
01/09/1979 (15:00),-122.12,40.6705,5599.94
01/09/1979 (15:00),-121.748,40.7277,5591.94
01/09/1979 (15:00),-121.374,40.7835,5584.44
01/09/1979 (15:00),-121,40.8378,5577.44
01/09/1979 (15:00),-120.625,40.8908,5571.94
01/09/1979 (15:00),-120.249,40.9424,5567.44
01/09/1979 (15:00),-119.873,40.9925,5563.94
01/09/1979 (15:00),-119.496,41.0412,5561.44
01/09/1979 (15:00),-119.118,41.0885,5560.44
01/09/1979 (15:00),-118.74,41.1343,5560.44
01/09/1979 (15:00),-118.361,41.1787,5560.44
01/09/1979 (15:00),-117.982,41.2217,5561.44
01/09/1979 (15:00),-117.602,41.2632,5564.44
01/09/1979 (15:00),-117.221,41.3032,5566.94
01/09/1979 (15:00),-116.84,41.3419,5569.44
01/09/1979 (15:00),-116.459,41.379,5570.94
01/09/1979 (15:00),-116.077,41.4147,5575.94
01/09/1979 (15:00),-115.694,41.4489,5580.94
01/09/1979 (15:00),-115.311,41.4817,5579.94
01/09/1979 (15:00),-114.928,41.513,5580.44
01/09/1979 (15:00),-114.544,41.5428,5579.44
01/09/1979 (15:00),-114.16,41.5712,5579.94
01/09/1979 (15:00),-113.775,41.5981,5579.44
01/09/1979 (15:00),-113.39,41.6235,5578.44
01/09/1979 (15:00),-113.005,41.6474,5577.44
01/09/1979 (15:00),-112.619,41.6698,5579.44
01/09/1979 (15:00),-127.352,40.0028,5667.94
01/09/1979 (15:00),-126.99,40.0794,5665.94
01/09/1979 (15:00),-126.627,40.1548,5663.94
01/09/1979 (15:00),-126.262,40.2288,5660.94
01/09/1979 (15:00),-125.897,40.3015,5657.44
01/09/1979 (15:00),-125.531,40.3728,5652.94
01/09/1979 (15:00),-125.164,40.4428,5648.94
01/09/1979 (15:00),-124.796,40.5114,5643.94
01/09/1979 (15:00),-124.427,40.5786,5638.44
01/09/1979 (15:00),-124.058,40.6445,5633.44
01/09/1979 (15:00),-123.687,40.7089,5628.44
01/09/1979 (15:00),-123.316,40.772,5622.94
01/09/1979 (15:00),-122.944,40.8338,5614.94
01/09/1979 (15:00),-122.571,40.8941,5608.44
01/09/1979 (15:00),-122.197,40.953,5599.94
01/09/1979 (15:00),-121.822,41.0105,5591.44
01/09/1979 (15:00),-121.447,41.0666,5584.44
01/09/1979 (15:00),-121.071,41.1213,5577.44
01/09/1979 (15:00),-120.694,41.1746,5571.94
01/09/1979 (15:00),-120.317,41.2264,5567.44
01/09/1979 (15:00),-119.939,41.2768,5563.94
01/09/1979 (15:00),-119.56,41.3258,5561.94
01/09/1979 (15:00),-119.181,41.3734,5560.94
01/09/1979 (15:00),-118.8,41.4195,5560.44
01/09/1979 (15:00),-118.42,41.4641,5560.44
01/09/1979 (15:00),-118.038,41.5073,5563.44
01/09/1979 (15:00),-117.657,41.5491,5566.44
01/09/1979 (15:00),-117.274,41.5894,5568.44
01/09/1979 (15:00),-116.891,41.6282,5569.44
01/09/1979 (15:00),-116.508,41.6656,5571.94
01/09/1979 (15:00),-116.124,41.7015,5575.44
01/09/1979 (15:00),-115.739,41.7359,5576.44
01/09/1979 (15:00),-115.354,41.7689,5576.44
01/09/1979 (15:00),-114.969,41.8004,5576.94
01/09/1979 (15:00),-114.583,41.8304,5579.44
01/09/1979 (15:00),-114.197,41.8589,5578.44
01/09/1979 (15:00),-113.81,41.8859,5577.94
01/09/1979 (15:00),-113.423,41.9115,5579.44
01/09/1979 (15:00),-113.036,41.9356,5579.44
01/09/1979 (15:00),-112.648,41.9581,5578.94
01/09/1979 (15:00),-127.454,40.28,5663.94
01/09/1979 (15:00),-127.09,40.3571,5662.94
01/09/1979 (15:00),-126.725,40.4329,5660.44
01/09/1979 (15:00),-126.359,40.5073,5657.44
01/09/1979 (15:00),-125.992,40.5804,5654.44
01/09/1979 (15:00),-125.624,40.6521,5649.94
01/09/1979 (15:00),-125.256,40.7225,5645.44
01/09/1979 (15:00),-124.886,40.7915,5640.44
01/09/1979 (15:00),-124.515,40.8591,5634.94
01/09/1979 (15:00),-124.144,40.9253,5630.44
01/09/1979 (15:00),-123.772,40.9902,5625.44
01/09/1979 (15:00),-123.399,41.0537,5618.94
01/09/1979 (15:00),-123.025,41.1157,5614.94
01/09/1979 (15:00),-122.65,41.1764,5607.94
01/09/1979 (15:00),-122.274,41.2356,5598.44
01/09/1979 (15:00),-121.898,41.2935,5589.94
01/09/1979 (15:00),-121.521,41.3499,5582.94
01/09/1979 (15:00),-121.143,41.4049,5576.94
01/09/1979 (15:00),-120.765,41.4585,5571.94
01/09/1979 (15:00),-120.385,41.5106,5567.94
01/09/1979 (15:00),-120.005,41.5613,5564.44
01/09/1979 (15:00),-119.625,41.6106,5561.94
01/09/1979 (15:00),-119.243,41.6584,5560.44
01/09/1979 (15:00),-118.861,41.7048,5560.44
01/09/1979 (15:00),-118.479,41.7497,5561.94
01/09/1979 (15:00),-118.095,41.7932,5562.94
01/09/1979 (15:00),-117.712,41.8352,5565.94
01/09/1979 (15:00),-117.327,41.8757,5571.44
01/09/1979 (15:00),-116.942,41.9148,5572.44
01/09/1979 (15:00),-116.557,41.9524,5574.44
01/09/1979 (15:00),-116.171,41.9885,5572.94
01/09/1979 (15:00),-115.785,42.0231,5574.94
01/09/1979 (15:00),-115.398,42.0563,5574.94
01/09/1979 (15:00),-115.01,42.0879,5572.94
01/09/1979 (15:00),-114.622,42.1181,5574.44
01/09/1979 (15:00),-114.234,42.1468,5576.44
01/09/1979 (15:00),-113.846,42.174,5574.94
01/09/1979 (15:00),-113.457,42.1997,5577.44
01/09/1979 (15:00),-113.067,42.2239,5578.44
01/09/1979 (15:00),-112.678,42.2466,5577.44
01/09/1979 (15:00),-127.556,40.5573,5660.94
01/09/1979 (15:00),-127.191,40.6349,5659.44
01/09/1979 (15:00),-126.824,40.7111,5656.94
01/09/1979 (15:00),-126.456,40.7859,5654.44
01/09/1979 (15:00),-126.088,40.8594,5651.44
01/09/1979 (15:00),-125.718,40.9316,5646.94
01/09/1979 (15:00),-125.348,41.0023,5642.44
01/09/1979 (15:00),-124.977,41.0717,5636.94
01/09/1979 (15:00),-124.604,41.1397,5631.94
01/09/1979 (15:00),-124.231,41.2063,5627.44
01/09/1979 (15:00),-123.857,41.2716,5621.44
01/09/1979 (15:00),-123.482,41.3354,5616.44
01/09/1979 (15:00),-123.107,41.3978,5611.44
01/09/1979 (15:00),-122.73,41.4588,5603.94
01/09/1979 (15:00),-122.353,41.5184,5595.94
01/09/1979 (15:00),-121.975,41.5766,5587.44
01/09/1979 (15:00),-121.596,41.6334,5581.44
01/09/1979 (15:00),-121.216,41.6887,5576.44
01/09/1979 (15:00),-120.835,41.7426,5571.44
01/09/1979 (15:00),-120.454,41.795,5567.44
01/09/1979 (15:00),-120.072,41.846,5563.94
01/09/1979 (15:00),-119.69,41.8956,5562.44
01/09/1979 (15:00),-119.307,41.9437,5561.94
01/09/1979 (15:00),-118.923,41.9903,5561.44
01/09/1979 (15:00),-118.538,42.0355,5561.44
01/09/1979 (15:00),-118.153,42.0792,5562.94
01/09/1979 (15:00),-117.767,42.1214,5564.44
01/09/1979 (15:00),-117.381,42.1622,5569.44
01/09/1979 (15:00),-116.994,42.2015,5573.44
01/09/1979 (15:00),-116.607,42.2393,5574.94
01/09/1979 (15:00),-116.219,42.2756,5575.94
01/09/1979 (15:00),-115.83,42.3105,5576.94
01/09/1979 (15:00),-115.441,42.3438,5575.94
01/09/1979 (15:00),-115.052,42.3757,5572.94
01/09/1979 (15:00),-114.662,42.406,5572.94
01/09/1979 (15:00),-114.272,42.4349,5572.44
01/09/1979 (15:00),-113.881,42.4622,5572.94
01/09/1979 (15:00),-113.49,42.4881,5574.44
01/09/1979 (15:00),-113.099,42.5124,5573.94
01/09/1979 (15:00),-112.707,42.5352,5573.94
01/09/1979 (15:00),-127.66,40.8348,5657.44
01/09/1979 (15:00),-127.292,40.9128,5655.94
01/09/1979 (15:00),-126.924,40.9894,5653.94
01/09/1979 (15:00),-126.555,41.0647,5651.44
01/09/1979 (15:00),-126.185,41.1386,5647.94
01/09/1979 (15:00),-125.813,41.2111,5643.94
01/09/1979 (15:00),-125.441,41.2823,5639.44
01/09/1979 (15:00),-125.068,41.3521,5634.44
01/09/1979 (15:00),-124.694,41.4205,5629.44
01/09/1979 (15:00),-124.319,41.4875,5623.94
01/09/1979 (15:00),-123.943,41.5531,5618.44
01/09/1979 (15:00),-123.567,41.6172,5613.44
01/09/1979 (15:00),-123.189,41.68,5606.94
01/09/1979 (15:00),-122.811,41.7414,5599.94
01/09/1979 (15:00),-122.432,41.8013,5593.44
01/09/1979 (15:00),-122.052,41.8598,5586.44
01/09/1979 (15:00),-121.671,41.9169,5580.44
01/09/1979 (15:00),-121.289,41.9726,5575.44
01/09/1979 (15:00),-120.907,42.0268,5570.94
01/09/1979 (15:00),-120.524,42.0795,5566.94
01/09/1979 (15:00),-120.14,42.1308,5564.44
01/09/1979 (15:00),-119.756,42.1806,5562.44
01/09/1979 (15:00),-119.371,42.229,5562.44
01/09/1979 (15:00),-118.985,42.2759,5562.94
01/09/1979 (15:00),-118.598,42.3214,5561.94
01/09/1979 (15:00),-118.211,42.3653,5562.44
01/09/1979 (15:00),-117.824,42.4078,5564.44
01/09/1979 (15:00),-117.435,42.4488,5569.44
01/09/1979 (15:00),-117.046,42.4884,5572.94
01/09/1979 (15:00),-116.657,42.5264,5576.44
01/09/1979 (15:00),-116.267,42.5629,5578.94
01/09/1979 (15:00),-115.877,42.598,5579.44
01/09/1979 (15:00),-115.486,42.6315,5577.94
01/09/1979 (15:00),-115.094,42.6635,5575.44
01/09/1979 (15:00),-114.703,42.6941,5572.44
01/09/1979 (15:00),-114.31,42.7231,5571.44
01/09/1979 (15:00),-113.918,42.7506,5572.44
01/09/1979 (15:00),-113.525,42.7766,5571.44
01/09/1979 (15:00),-113.131,42.8011,5571.44
01/09/1979 (15:00),-112.738,42.8241,5571.44
01/09/1979 (15:00),-127.764,41.1123,5653.94
01/09/1979 (15:00),-127.395,41.1907,5652.44
01/09/1979 (15:00),-127.025,41.2678,5650.44
01/09/1979 (15:00),-126.654,41.3435,5647.94
01/09/1979 (15:00),-126.282,41.4178,5644.94
01/09/1979 (15:00),-125.909,41.4908,5640.94
01/09/1979 (15:00),-125.536,41.5624,5636.44
01/09/1979 (15:00),-125.161,41.6325,5631.94
01/09/1979 (15:00),-124.785,41.7013,5626.44
01/09/1979 (15:00),-124.408,41.7687,5620.94
01/09/1979 (15:00),-124.031,41.8347,5614.94
01/09/1979 (15:00),-123.652,41.8992,5607.94
01/09/1979 (15:00),-123.273,41.9624,5603.44
01/09/1979 (15:00),-122.893,42.0241,5597.44
01/09/1979 (15:00),-122.512,42.0844,5590.44
01/09/1979 (15:00),-122.13,42.1432,5584.94
01/09/1979 (15:00),-121.747,42.2006,5579.94
01/09/1979 (15:00),-121.364,42.2566,5574.94
01/09/1979 (15:00),-120.979,42.3111,5570.44
01/09/1979 (15:00),-120.594,42.3641,5567.44
01/09/1979 (15:00),-120.209,42.4157,5564.94
01/09/1979 (15:00),-119.822,42.4659,5563.44
01/09/1979 (15:00),-119.435,42.5145,5562.44
01/09/1979 (15:00),-119.048,42.5617,5563.44
01/09/1979 (15:00),-118.659,42.6074,5564.94
01/09/1979 (15:00),-118.27,42.6516,5564.94
01/09/1979 (15:00),-117.88,42.6944,5566.44
01/09/1979 (15:00),-117.49,42.7356,5568.44
01/09/1979 (15:00),-117.099,42.7754,5570.94
01/09/1979 (15:00),-116.708,42.8136,5573.94
01/09/1979 (15:00),-116.316,42.8504,5579.94
01/09/1979 (15:00),-115.924,42.8856,5581.44
01/09/1979 (15:00),-115.531,42.9194,5578.94
01/09/1979 (15:00),-115.137,42.9516,5576.44
01/09/1979 (15:00),-114.743,42.9823,5573.44
01/09/1979 (15:00),-114.349,43.0115,5569.94
01/09/1979 (15:00),-113.954,43.0392,5569.44
01/09/1979 (15:00),-113.559,43.0653,5570.44
01/09/1979 (15:00),-113.164,43.09,5570.94
01/09/1979 (15:00),-112.768,43.113,5570.94
01/09/1979 (15:00),-127.87,41.3899,5650.44
01/09/1979 (15:00),-127.499,41.4688,5649.44
01/09/1979 (15:00),-127.127,41.5463,5647.44
01/09/1979 (15:00),-126.755,41.6224,5644.94
01/09/1979 (15:00),-126.381,41.6972,5641.44
01/09/1979 (15:00),-126.006,41.7705,5637.94
01/09/1979 (15:00),-125.631,41.8425,5633.44
01/09/1979 (15:00),-125.254,41.9131,5628.44
01/09/1979 (15:00),-124.877,41.9823,5623.44
01/09/1979 (15:00),-124.498,42.05,5617.94
01/09/1979 (15:00),-124.119,42.1164,5611.94
01/09/1979 (15:00),-123.738,42.1813,5605.94
01/09/1979 (15:00),-123.357,42.2448,5600.44
01/09/1979 (15:00),-122.975,42.3069,5594.44
01/09/1979 (15:00),-122.592,42.3675,5589.44
01/09/1979 (15:00),-122.209,42.4267,5583.94
01/09/1979 (15:00),-121.824,42.4844,5578.44
01/09/1979 (15:00),-121.439,42.5407,5574.44
01/09/1979 (15:00),-121.053,42.5956,5570.44
01/09/1979 (15:00),-120.666,42.6489,5567.44
01/09/1979 (15:00),-120.278,42.7008,5565.94
01/09/1979 (15:00),-119.89,42.7512,5564.44
01/09/1979 (15:00),-119.501,42.8002,5563.94
01/09/1979 (15:00),-119.111,42.8476,5563.94
01/09/1979 (15:00),-118.721,42.8936,5564.94
01/09/1979 (15:00),-118.33,42.9381,5565.94
01/09/1979 (15:00),-117.938,42.9811,5567.44
01/09/1979 (15:00),-117.546,43.0225,5569.44
01/09/1979 (15:00),-117.153,43.0625,5569.94
01/09/1979 (15:00),-116.759,43.101,5573.44
01/09/1979 (15:00),-116.365,43.138,5578.44
01/09/1979 (15:00),-115.971,43.1734,5581.44
01/09/1979 (15:00),-115.576,43.2074,5579.94
01/09/1979 (15:00),-115.18,43.2398,5575.94
01/09/1979 (15:00),-114.785,43.2707,5573.44
01/09/1979 (15:00),-114.388,43.3,5572.44
01/09/1979 (15:00),-113.991,43.3279,5570.44
01/09/1979 (15:00),-113.594,43.3542,5569.94
01/09/1979 (15:00),-113.197,43.379,5570.44
01/09/1979 (15:00),-112.799,43.4022,5568.44
01/09/1979 (15:00),-127.976,41.6676,5647.44
01/09/1979 (15:00),-127.604,41.7469,5645.94
01/09/1979 (15:00),-127.231,41.8249,5643.94
01/09/1979 (15:00),-126.856,41.9014,5641.44
01/09/1979 (15:00),-126.481,41.9766,5638.44
01/09/1979 (15:00),-126.104,42.0504,5635.44
01/09/1979 (15:00),-125.727,42.1228,5630.44
01/09/1979 (15:00),-125.348,42.1938,5625.44
01/09/1979 (15:00),-124.969,42.2633,5620.44
01/09/1979 (15:00),-124.589,42.3315,5614.94
01/09/1979 (15:00),-124.208,42.3982,5608.94
01/09/1979 (15:00),-123.825,42.4635,5603.44
01/09/1979 (15:00),-123.442,42.5274,5597.44
01/09/1979 (15:00),-123.059,42.5898,5592.94
01/09/1979 (15:00),-122.674,42.6508,5588.44
01/09/1979 (15:00),-122.288,42.7103,5582.44
01/09/1979 (15:00),-121.902,42.7684,5577.94
01/09/1979 (15:00),-121.514,42.825,5574.44
01/09/1979 (15:00),-121.126,42.8801,5570.94
01/09/1979 (15:00),-120.738,42.9338,5568.44
01/09/1979 (15:00),-120.348,42.986,5566.44
01/09/1979 (15:00),-119.958,43.0367,5565.94
01/09/1979 (15:00),-119.567,43.0859,5565.44
01/09/1979 (15:00),-119.175,43.1337,5565.94
01/09/1979 (15:00),-118.783,43.1799,5566.44
01/09/1979 (15:00),-118.39,43.2246,5567.44
01/09/1979 (15:00),-117.996,43.2679,5567.94
01/09/1979 (15:00),-117.602,43.3096,5568.94
01/09/1979 (15:00),-117.207,43.3498,5569.44
01/09/1979 (15:00),-116.811,43.3885,5573.44
01/09/1979 (15:00),-116.415,43.4257,5578.94
01/09/1979 (15:00),-116.019,43.4614,5579.94
01/09/1979 (15:00),-115.622,43.4955,5578.44
01/09/1979 (15:00),-115.224,43.5281,5575.94
01/09/1979 (15:00),-114.826,43.5592,5573.94
01/09/1979 (15:00),-114.428,43.5887,5574.44
01/09/1979 (15:00),-114.029,43.6167,5572.44
01/09/1979 (15:00),-113.63,43.6432,5571.94
01/09/1979 (15:00),-113.23,43.6681,5569.44
01/09/1979 (15:00),-112.83,43.6915,5566.94
01/09/1979 (15:00),-128.084,41.9454,5643.94
01/09/1979 (15:00),-127.71,42.0251,5642.44
01/09/1979 (15:00),-127.335,42.1035,5640.44
01/09/1979 (15:00),-126.959,42.1805,5637.94
01/09/1979 (15:00),-126.581,42.2561,5635.44
01/09/1979 (15:00),-126.203,42.3303,5631.44
01/09/1979 (15:00),-125.824,42.4031,5627.44
01/09/1979 (15:00),-125.444,42.4745,5622.44
01/09/1979 (15:00),-125.063,42.5445,5616.94
01/09/1979 (15:00),-124.681,42.613,5611.94
01/09/1979 (15:00),-124.297,42.6801,5606.94
01/09/1979 (15:00),-123.913,42.7458,5600.94
01/09/1979 (15:00),-123.529,42.81,5595.94
01/09/1979 (15:00),-123.143,42.8728,5591.44
01/09/1979 (15:00),-122.756,42.9341,5586.44
01/09/1979 (15:00),-122.369,42.994,5581.44
01/09/1979 (15:00),-121.98,43.0524,5576.94
01/09/1979 (15:00),-121.591,43.1094,5574.44
01/09/1979 (15:00),-121.201,43.1648,5571.94
01/09/1979 (15:00),-120.81,43.2188,5569.44
01/09/1979 (15:00),-120.419,43.2713,5568.44
01/09/1979 (15:00),-120.026,43.3223,5567.44
01/09/1979 (15:00),-119.633,43.3718,5566.94
01/09/1979 (15:00),-119.24,43.4198,5566.94
01/09/1979 (15:00),-118.845,43.4663,5567.94
01/09/1979 (15:00),-118.45,43.5113,5569.44
01/09/1979 (15:00),-118.055,43.5548,5570.94
01/09/1979 (15:00),-117.658,43.5968,5570.44
01/09/1979 (15:00),-117.261,43.6372,5571.94
01/09/1979 (15:00),-116.864,43.6762,5573.94
01/09/1979 (15:00),-116.466,43.7136,5577.94
01/09/1979 (15:00),-116.067,43.7494,5579.94
01/09/1979 (15:00),-115.668,43.7838,5576.94
01/09/1979 (15:00),-115.268,43.8166,5573.44
01/09/1979 (15:00),-114.868,43.8478,5572.94
01/09/1979 (15:00),-114.468,43.8775,5574.44
01/09/1979 (15:00),-114.067,43.9057,5573.44
01/09/1979 (15:00),-113.665,43.9323,5571.94
01/09/1979 (15:00),-113.263,43.9574,5569.94
01/09/1979 (15:00),-112.861,43.9809,5567.94
01/09/1979 (15:00),-128.193,42.2232,5639.44
01/09/1979 (15:00),-127.817,42.3034,5638.44
01/09/1979 (15:00),-127.44,42.3822,5636.94
01/09/1979 (15:00),-127.062,42.4597,5634.94
01/09/1979 (15:00),-126.683,42.5357,5631.94
01/09/1979 (15:00),-126.303,42.6103,5628.44
01/09/1979 (15:00),-125.922,42.6835,5624.94
01/09/1979 (15:00),-125.54,42.7553,5619.44
01/09/1979 (15:00),-125.157,42.8257,5614.44
01/09/1979 (15:00),-124.773,42.8946,5609.44
01/09/1979 (15:00),-124.388,42.9621,5604.44
01/09/1979 (15:00),-124.002,43.0282,5599.44
01/09/1979 (15:00),-123.616,43.0928,5594.44
01/09/1979 (15:00),-123.228,43.1559,5589.94
01/09/1979 (15:00),-122.839,43.2176,5585.44
01/09/1979 (15:00),-122.45,43.2778,5581.44
01/09/1979 (15:00),-122.06,43.3366,5578.44
01/09/1979 (15:00),-121.668,43.3938,5574.94
01/09/1979 (15:00),-121.276,43.4496,5572.44
01/09/1979 (15:00),-120.884,43.5039,5570.44
01/09/1979 (15:00),-120.49,43.5567,5569.94
01/09/1979 (15:00),-120.096,43.608,5569.44
01/09/1979 (15:00),-119.701,43.6578,5569.44
01/09/1979 (15:00),-119.305,43.7061,5569.44
01/09/1979 (15:00),-118.909,43.7529,5569.94
01/09/1979 (15:00),-118.512,43.7981,5570.44
01/09/1979 (15:00),-118.114,43.8419,5571.44
01/09/1979 (15:00),-117.715,43.8841,5572.94
01/09/1979 (15:00),-117.316,43.9248,5574.44
01/09/1979 (15:00),-116.917,43.964,5577.44
01/09/1979 (15:00),-116.517,44.0016,5577.94
01/09/1979 (15:00),-116.116,44.0377,5577.94
01/09/1979 (15:00),-115.715,44.0722,5576.94
01/09/1979 (15:00),-115.313,44.1052,5573.44
01/09/1979 (15:00),-114.911,44.1366,5572.44
01/09/1979 (15:00),-114.508,44.1665,5573.44
01/09/1979 (15:00),-114.105,44.1948,5572.94
01/09/1979 (15:00),-113.701,44.2216,5571.44
01/09/1979 (15:00),-113.297,44.2468,5569.94
01/09/1979 (15:00),-112.893,44.2705,5566.44
01/09/1979 (15:00),-128.302,42.5011,5635.44
01/09/1979 (15:00),-127.925,42.5817,5634.44
01/09/1979 (15:00),-127.546,42.661,5632.94
01/09/1979 (15:00),-127.167,42.7389,5631.44
01/09/1979 (15:00),-126.786,42.8153,5628.94
01/09/1979 (15:00),-126.404,42.8904,5625.44
01/09/1979 (15:00),-126.021,42.964,5621.44
01/09/1979 (15:00),-125.637,43.0362,5616.94
01/09/1979 (15:00),-125.253,43.107,5612.44
01/09/1979 (15:00),-124.867,43.1763,5607.44
01/09/1979 (15:00),-124.48,43.2442,5602.44
01/09/1979 (15:00),-124.092,43.3106,5597.94
01/09/1979 (15:00),-123.704,43.3756,5593.44
01/09/1979 (15:00),-123.314,43.4391,5589.44
01/09/1979 (15:00),-122.923,43.5011,5585.44
01/09/1979 (15:00),-122.532,43.5617,5582.94
01/09/1979 (15:00),-122.14,43.6208,5579.44
01/09/1979 (15:00),-121.747,43.6784,5576.44
01/09/1979 (15:00),-121.353,43.7345,5574.44
01/09/1979 (15:00),-120.958,43.7891,5572.94
01/09/1979 (15:00),-120.562,43.8422,5571.44
01/09/1979 (15:00),-120.166,43.8938,5571.44
01/09/1979 (15:00),-119.769,43.9439,5571.44
01/09/1979 (15:00),-119.371,43.9925,5571.94
01/09/1979 (15:00),-118.973,44.0395,5572.44
01/09/1979 (15:00),-118.574,44.0851,5572.94
01/09/1979 (15:00),-118.174,44.1291,5573.44
01/09/1979 (15:00),-117.773,44.1715,5573.94
01/09/1979 (15:00),-117.372,44.2125,5574.94
01/09/1979 (15:00),-116.97,44.2518,5576.94
01/09/1979 (15:00),-116.568,44.2897,5579.94
01/09/1979 (15:00),-116.165,44.326,5577.44
01/09/1979 (15:00),-115.762,44.3607,5574.94
01/09/1979 (15:00),-115.358,44.3939,5573.94
01/09/1979 (15:00),-114.954,44.4255,5573.94
01/09/1979 (15:00),-114.549,44.4556,5573.44
01/09/1979 (15:00),-114.143,44.4841,5572.94
01/09/1979 (15:00),-113.738,44.511,5570.94
01/09/1979 (15:00),-113.332,44.5364,5565.94
01/09/1979 (15:00),-112.925,44.5602,5562.94
01/09/1979 (15:00),-128.413,42.779,5631.44
01/09/1979 (15:00),-128.034,42.8601,5630.44
01/09/1979 (15:00),-127.654,42.9398,5628.94
01/09/1979 (15:00),-127.272,43.0181,5627.44
01/09/1979 (15:00),-126.89,43.095,5625.94
01/09/1979 (15:00),-126.506,43.1705,5622.44
01/09/1979 (15:00),-126.121,43.2445,5618.44
01/09/1979 (15:00),-125.736,43.3172,5613.94
01/09/1979 (15:00),-125.349,43.3883,5609.94
01/09/1979 (15:00),-124.961,43.4581,5605.44
