time,lon,lat,H500
01/04/1979 (15:00),-116.827,50.1457,5468.48
01/04/1979 (15:00),-116.375,50.1831,5460.98
01/04/1979 (15:00),-115.922,50.2187,5453.98
01/04/1979 (15:00),-115.469,50.2526,5446.48
01/04/1979 (15:00),-115.015,50.2847,5438.48
01/04/1979 (15:00),-114.56,50.315,5429.98
01/04/1979 (15:00),-114.105,50.3436,5421.48
01/04/1979 (15:00),-113.65,50.3704,5412.98
01/04/1979 (15:00),-130.893,48.3344,5563.48
01/04/1979 (15:00),-130.475,48.4253,5566.48
01/04/1979 (15:00),-130.056,48.5146,5568.98
01/04/1979 (15:00),-129.636,48.6024,5570.48
01/04/1979 (15:00),-129.214,48.6886,5571.98
01/04/1979 (15:00),-128.79,48.7732,5573.48
01/04/1979 (15:00),-128.365,48.8563,5573.98
01/04/1979 (15:00),-127.939,48.9377,5573.98
01/04/1979 (15:00),-127.511,49.0176,5573.48
01/04/1979 (15:00),-127.082,49.0958,5572.98
01/04/1979 (15:00),-126.652,49.1725,5571.48
01/04/1979 (15:00),-126.22,49.2475,5568.98
01/04/1979 (15:00),-125.787,49.3208,5565.98
01/04/1979 (15:00),-125.352,49.3926,5561.98
01/04/1979 (15:00),-124.917,49.4627,5557.98
01/04/1979 (15:00),-124.48,49.5311,5553.48
01/04/1979 (15:00),-124.041,49.5979,5548.48
01/04/1979 (15:00),-123.602,49.663,5543.98
01/04/1979 (15:00),-123.162,49.7264,5539.98
01/04/1979 (15:00),-122.72,49.7881,5535.98
01/04/1979 (15:00),-122.277,49.8482,5531.48
01/04/1979 (15:00),-121.833,49.9066,5526.48
01/04/1979 (15:00),-121.388,49.9632,5522.48
01/04/1979 (15:00),-120.942,50.0182,5517.98
01/04/1979 (15:00),-120.495,50.0715,5513.48
01/04/1979 (15:00),-120.047,50.123,5508.98
01/04/1979 (15:00),-119.599,50.1728,5503.48
01/04/1979 (15:00),-119.149,50.2209,5498.48
01/04/1979 (15:00),-118.698,50.2672,5492.98
01/04/1979 (15:00),-118.246,50.3118,5486.98
01/04/1979 (15:00),-117.794,50.3547,5480.98
01/04/1979 (15:00),-117.341,50.3958,5474.48
01/04/1979 (15:00),-116.887,50.4351,5467.98
01/04/1979 (15:00),-116.432,50.4727,5460.98
01/04/1979 (15:00),-115.977,50.5086,5454.48
01/04/1979 (15:00),-115.521,50.5426,5446.98
01/04/1979 (15:00),-115.064,50.5749,5438.98
01/04/1979 (15:00),-114.607,50.6055,5430.48
01/04/1979 (15:00),-114.149,50.6342,5422.48
01/04/1979 (15:00),-113.69,50.6612,5413.98
01/04/1979 (15:00),-131.032,48.6114,5565.48
01/04/1979 (15:00),-130.612,48.7028,5567.98
01/04/1979 (15:00),-130.191,48.7927,5570.48
01/04/1979 (15:00),-129.768,48.8809,5571.98
01/04/1979 (15:00),-129.344,48.9676,5573.98
01/04/1979 (15:00),-128.918,49.0527,5574.48
01/04/1979 (15:00),-128.491,49.1363,5574.98
01/04/1979 (15:00),-128.063,49.2182,5574.98
01/04/1979 (15:00),-127.633,49.2985,5574.98
01/04/1979 (15:00),-127.201,49.3772,5573.98
01/04/1979 (15:00),-126.768,49.4543,5571.98
01/04/1979 (15:00),-126.334,49.5297,5569.48
01/04/1979 (15:00),-125.899,49.6035,5565.98
01/04/1979 (15:00),-125.462,49.6757,5561.98
01/04/1979 (15:00),-125.024,49.7462,5557.48
01/04/1979 (15:00),-124.584,49.815,5553.48
01/04/1979 (15:00),-124.144,49.8822,5548.98
01/04/1979 (15:00),-123.702,49.9477,5544.98
01/04/1979 (15:00),-123.259,50.0115,5540.98
01/04/1979 (15:00),-122.815,50.0736,5536.98
01/04/1979 (15:00),-122.369,50.134,5532.48
01/04/1979 (15:00),-121.923,50.1928,5527.98
01/04/1979 (15:00),-121.476,50.2498,5523.48
01/04/1979 (15:00),-121.027,50.3051,5519.48
01/04/1979 (15:00),-120.577,50.3586,5513.98
01/04/1979 (15:00),-120.127,50.4105,5508.98
01/04/1979 (15:00),-119.675,50.4606,5503.98
01/04/1979 (15:00),-119.223,50.5089,5498.48
01/04/1979 (15:00),-118.77,50.5556,5493.48
01/04/1979 (15:00),-118.315,50.6004,5487.48
01/04/1979 (15:00),-117.86,50.6435,5481.48
01/04/1979 (15:00),-117.404,50.6849,5474.98
01/04/1979 (15:00),-116.948,50.7245,5467.98
01/04/1979 (15:00),-116.49,50.7623,5461.48
01/04/1979 (15:00),-116.032,50.7984,5454.98
01/04/1979 (15:00),-115.573,50.8326,5447.48
01/04/1979 (15:00),-115.114,50.8651,5439.48
01/04/1979 (15:00),-114.654,50.8959,5431.48
01/04/1979 (15:00),-114.193,50.9248,5422.98
01/04/1979 (15:00),-113.732,50.9519,5414.98
01/04/1979 (15:00),-131.172,48.8883,5567.48
01/04/1979 (15:00),-130.75,48.9802,5569.48
01/04/1979 (15:00),-130.327,49.0706,5571.98
01/04/1979 (15:00),-129.902,49.1593,5573.48
01/04/1979 (15:00),-129.476,49.2465,5574.98
01/04/1979 (15:00),-129.048,49.3321,5575.98
01/04/1979 (15:00),-128.618,49.4162,5576.48
01/04/1979 (15:00),-128.187,49.4986,5576.98
01/04/1979 (15:00),-127.755,49.5793,5575.98
01/04/1979 (15:00),-127.321,49.6585,5574.48
01/04/1979 (15:00),-126.886,49.736,5571.98
01/04/1979 (15:00),-126.45,49.8119,5569.48
01/04/1979 (15:00),-126.012,49.8862,5566.48
01/04/1979 (15:00),-125.573,49.9587,5562.48
01/04/1979 (15:00),-125.132,50.0297,5557.98
01/04/1979 (15:00),-124.69,50.0989,5553.98
01/04/1979 (15:00),-124.247,50.1665,5550.48
01/04/1979 (15:00),-123.803,50.2323,5546.98
01/04/1979 (15:00),-123.358,50.2965,5542.98
01/04/1979 (15:00),-122.911,50.359,5538.98
01/04/1979 (15:00),-122.463,50.4198,5533.98
01/04/1979 (15:00),-122.014,50.4789,5529.48
01/04/1979 (15:00),-121.564,50.5362,5524.98
01/04/1979 (15:00),-121.113,50.5918,5519.98
01/04/1979 (15:00),-120.661,50.6457,5514.98
01/04/1979 (15:00),-120.207,50.6979,5509.98
01/04/1979 (15:00),-119.753,50.7483,5504.48
01/04/1979 (15:00),-119.298,50.7969,5498.98
01/04/1979 (15:00),-118.842,50.8438,5493.48
01/04/1979 (15:00),-118.385,50.889,5487.98
01/04/1979 (15:00),-117.927,50.9324,5481.48
01/04/1979 (15:00),-117.469,50.974,5474.98
01/04/1979 (15:00),-117.009,51.0138,5468.98
01/04/1979 (15:00),-116.549,51.0519,5462.48
01/04/1979 (15:00),-116.088,51.0881,5455.48
01/04/1979 (15:00),-115.626,51.1226,5447.48
01/04/1979 (15:00),-115.164,51.1553,5439.98
01/04/1979 (15:00),-114.701,51.1862,5431.98
01/04/1979 (15:00),-114.238,51.2153,5423.98
01/04/1979 (15:00),-113.774,51.2426,5415.48
01/04/1979 (15:00),-131.314,49.165,5569.48
01/04/1979 (15:00),-130.89,49.2574,5571.48
01/04/1979 (15:00),-130.464,49.3483,5573.48
01/04/1979 (15:00),-130.037,49.4376,5575.48
01/04/1979 (15:00),-129.609,49.5253,5576.98
01/04/1979 (15:00),-129.179,49.6114,5577.98
01/04/1979 (15:00),-128.747,49.6959,5578.48
01/04/1979 (15:00),-128.314,49.7788,5577.98
01/04/1979 (15:00),-127.879,49.86,5576.98
01/04/1979 (15:00),-127.443,49.9397,5575.48
01/04/1979 (15:00),-127.006,50.0176,5573.48
01/04/1979 (15:00),-126.567,50.094,5570.48
01/04/1979 (15:00),-126.127,50.1687,5566.98
01/04/1979 (15:00),-125.685,50.2417,5563.98
01/04/1979 (15:00),-125.242,50.313,5559.98
01/04/1979 (15:00),-124.798,50.3827,5556.48
01/04/1979 (15:00),-124.352,50.4506,5552.98
01/04/1979 (15:00),-123.905,50.5169,5549.48
01/04/1979 (15:00),-123.457,50.5815,5545.48
01/04/1979 (15:00),-123.008,50.6443,5540.98
01/04/1979 (15:00),-122.558,50.7055,5535.98
01/04/1979 (15:00),-122.106,50.7649,5531.98
01/04/1979 (15:00),-121.653,50.8226,5526.48
01/04/1979 (15:00),-121.2,50.8785,5521.48
01/04/1979 (15:00),-120.745,50.9327,5515.98
01/04/1979 (15:00),-120.289,50.9852,5510.98
01/04/1979 (15:00),-119.832,51.0359,5504.98
01/04/1979 (15:00),-119.374,51.0849,5499.48
01/04/1979 (15:00),-118.915,51.1321,5493.98
01/04/1979 (15:00),-118.456,51.1775,5487.98
01/04/1979 (15:00),-117.995,51.2211,5481.98
01/04/1979 (15:00),-117.534,51.263,5475.48
01/04/1979 (15:00),-117.071,51.3031,5469.48
01/04/1979 (15:00),-116.608,51.3413,5462.48
01/04/1979 (15:00),-116.145,51.3778,5455.48
01/04/1979 (15:00),-115.68,51.4125,5447.98
01/04/1979 (15:00),-115.215,51.4454,5440.48
01/04/1979 (15:00),-114.749,51.4765,5432.48
01/04/1979 (15:00),-114.283,51.5058,5424.48
01/04/1979 (15:00),-113.816,51.5333,5415.98
01/04/1979 (15:00),-131.457,49.4415,5570.98
01/04/1979 (15:00),-131.031,49.5345,5573.48
01/04/1979 (15:00),-130.603,49.6259,5575.48
01/04/1979 (15:00),-130.174,49.7157,5577.48
01/04/1979 (15:00),-129.743,49.8039,5578.98
01/04/1979 (15:00),-129.311,49.8905,5579.98
01/04/1979 (15:00),-128.877,49.9755,5580.48
01/04/1979 (15:00),-128.442,50.0589,5579.48
01/04/1979 (15:00),-128.005,50.1406,5578.48
01/04/1979 (15:00),-127.566,50.2207,5576.48
01/04/1979 (15:00),-127.126,50.2991,5574.48
01/04/1979 (15:00),-126.685,50.3759,5571.98
01/04/1979 (15:00),-126.243,50.451,5568.48
01/04/1979 (15:00),-125.798,50.5245,5564.98
01/04/1979 (15:00),-125.353,50.5962,5561.98
01/04/1979 (15:00),-124.906,50.6663,5559.48
01/04/1979 (15:00),-124.458,50.7347,5555.98
01/04/1979 (15:00),-124.009,50.8013,5551.98
01/04/1979 (15:00),-123.558,50.8663,5548.48
01/04/1979 (15:00),-123.106,50.9295,5543.48
01/04/1979 (15:00),-122.653,50.991,5538.98
01/04/1979 (15:00),-122.199,51.0508,5533.98
01/04/1979 (15:00),-121.744,51.1089,5528.48
01/04/1979 (15:00),-121.287,51.1651,5522.98
01/04/1979 (15:00),-120.83,51.2197,5517.48
01/04/1979 (15:00),-120.371,51.2725,5511.98
01/04/1979 (15:00),-119.912,51.3235,5505.98
01/04/1979 (15:00),-119.451,51.3727,5500.48
01/04/1979 (15:00),-118.99,51.4202,5494.48
01/04/1979 (15:00),-118.527,51.4659,5488.48
01/04/1979 (15:00),-118.064,51.5098,5482.48
01/04/1979 (15:00),-117.6,51.5519,5476.48
01/04/1979 (15:00),-117.135,51.5922,5469.98
01/04/1979 (15:00),-116.669,51.6308,5462.98
01/04/1979 (15:00),-116.202,51.6675,5455.98
01/04/1979 (15:00),-115.735,51.7024,5447.98
01/04/1979 (15:00),-115.267,51.7355,5440.48
01/04/1979 (15:00),-114.798,51.7668,5432.98
01/04/1979 (15:00),-114.329,51.7962,5424.98
01/04/1979 (15:00),-113.859,51.8238,5416.98
01/04/1979 (15:00),-131.602,49.7179,5573.48
01/04/1979 (15:00),-131.174,49.8114,5575.98
01/04/1979 (15:00),-130.744,49.9033,5577.98
01/04/1979 (15:00),-130.313,49.9937,5579.98
01/04/1979 (15:00),-129.88,50.0824,5580.98
01/04/1979 (15:00),-129.445,50.1695,5581.98
01/04/1979 (15:00),-129.009,50.255,5581.98
01/04/1979 (15:00),-128.571,50.3388,5580.98
01/04/1979 (15:00),-128.132,50.421,5579.98
01/04/1979 (15:00),-127.691,50.5016,5577.98
01/04/1979 (15:00),-127.249,50.5805,5575.48
01/04/1979 (15:00),-126.805,50.6577,5572.98
01/04/1979 (15:00),-126.36,50.7333,5570.48
01/04/1979 (15:00),-125.913,50.8072,5567.48
01/04/1979 (15:00),-125.465,50.8794,5564.98
01/04/1979 (15:00),-125.016,50.9498,5562.48
01/04/1979 (15:00),-124.566,51.0186,5558.98
01/04/1979 (15:00),-124.114,51.0857,5554.98
01/04/1979 (15:00),-123.66,51.151,5551.48
01/04/1979 (15:00),-123.206,51.2146,5546.98
01/04/1979 (15:00),-122.75,51.2765,5541.98
01/04/1979 (15:00),-122.293,51.3367,5536.48
01/04/1979 (15:00),-121.835,51.395,5530.48
01/04/1979 (15:00),-121.376,51.4517,5525.48
01/04/1979 (15:00),-120.916,51.5065,5519.48
01/04/1979 (15:00),-120.455,51.5596,5513.48
01/04/1979 (15:00),-119.992,51.611,5507.98
01/04/1979 (15:00),-119.529,51.6605,5501.98
01/04/1979 (15:00),-119.065,51.7083,5495.48
01/04/1979 (15:00),-118.599,51.7542,5489.48
01/04/1979 (15:00),-118.133,51.7984,5482.98
01/04/1979 (15:00),-117.666,51.8408,5476.98
01/04/1979 (15:00),-117.198,51.8814,5469.98
01/04/1979 (15:00),-116.73,51.9201,5462.98
01/04/1979 (15:00),-116.26,51.9571,5455.48
01/04/1979 (15:00),-115.79,51.9922,5447.98
01/04/1979 (15:00),-115.319,52.0255,5440.48
01/04/1979 (15:00),-114.848,52.0569,5432.98
01/04/1979 (15:00),-114.375,52.0866,5424.98
01/04/1979 (15:00),-113.903,52.1144,5416.98
01/04/1979 (18:00),-126.956,38.895,5601.72
01/04/1979 (18:00),-126.6,38.97,5602.72
01/04/1979 (18:00),-126.243,39.0436,5603.22
01/04/1979 (18:00),-125.885,39.116,5604.22
01/04/1979 (18:00),-125.527,39.187,5605.22
01/04/1979 (18:00),-125.167,39.2568,5606.72
01/04/1979 (18:00),-124.807,39.3252,5607.72
01/04/1979 (18:00),-124.446,39.3922,5608.72
01/04/1979 (18:00),-124.084,39.458,5610.72
01/04/1979 (18:00),-123.721,39.5224,5613.22
01/04/1979 (18:00),-123.357,39.5854,5614.22
01/04/1979 (18:00),-122.993,39.6471,5615.72
01/04/1979 (18:00),-122.627,39.7074,5618.72
01/04/1979 (18:00),-122.261,39.7663,5622.22
01/04/1979 (18:00),-121.895,39.8239,5624.22
01/04/1979 (18:00),-121.527,39.8801,5625.22
01/04/1979 (18:00),-121.159,39.935,5625.72
01/04/1979 (18:00),-120.79,39.9884,5628.72
01/04/1979 (18:00),-120.421,40.0405,5631.22
01/04/1979 (18:00),-120.05,40.0912,5633.72
01/04/1979 (18:00),-119.68,40.1404,5635.22
01/04/1979 (18:00),-119.308,40.1883,5636.72
01/04/1979 (18:00),-118.936,40.2348,5638.22
01/04/1979 (18:00),-118.563,40.2798,5638.22
01/04/1979 (18:00),-118.19,40.3234,5638.72
01/04/1979 (18:00),-117.816,40.3657,5638.22
01/04/1979 (18:00),-117.442,40.4065,5637.72
01/04/1979 (18:00),-117.067,40.4458,5637.22
01/04/1979 (18:00),-116.691,40.4838,5636.22
01/04/1979 (18:00),-116.315,40.5203,5635.22
01/04/1979 (18:00),-115.939,40.5554,5634.22
01/04/1979 (18:00),-115.562,40.589,5633.22
01/04/1979 (18:00),-115.185,40.6212,5631.72
01/04/1979 (18:00),-114.807,40.652,5631.22
01/04/1979 (18:00),-114.429,40.6813,5630.22
01/04/1979 (18:00),-114.051,40.7092,5630.22
01/04/1979 (18:00),-113.672,40.7356,5628.72
01/04/1979 (18:00),-113.293,40.7605,5626.22
01/04/1979 (18:00),-112.913,40.784,5623.22
01/04/1979 (18:00),-112.533,40.8061,5620.72
01/04/1979 (18:00),-127.054,39.1717,5596.22
01/04/1979 (18:00),-126.696,39.2471,5596.72
01/04/1979 (18:00),-126.338,39.3212,5597.72
01/04/1979 (18:00),-125.978,39.394,5598.72
01/04/1979 (18:00),-125.618,39.4654,5599.72
01/04/1979 (18:00),-125.257,39.5356,5601.22
01/04/1979 (18:00),-124.895,39.6044,5602.22
01/04/1979 (18:00),-124.532,39.6718,5603.22
01/04/1979 (18:00),-124.168,39.7379,5605.22
01/04/1979 (18:00),-123.804,39.8027,5607.22
01/04/1979 (18:00),-123.438,39.866,5608.72
01/04/1979 (18:00),-123.072,39.9281,5610.22
01/04/1979 (18:00),-122.705,39.9887,5613.72
01/04/1979 (18:00),-122.338,40.048,5616.72
01/04/1979 (18:00),-121.969,40.106,5618.72
01/04/1979 (18:00),-121.6,40.1625,5619.22
01/04/1979 (18:00),-121.23,40.2176,5621.22
01/04/1979 (18:00),-120.859,40.2714,5623.72
01/04/1979 (18:00),-120.488,40.3238,5626.22
01/04/1979 (18:00),-120.116,40.3747,5628.72
01/04/1979 (18:00),-119.743,40.4243,5630.72
01/04/1979 (18:00),-119.37,40.4724,5631.72
01/04/1979 (18:00),-118.996,40.5191,5632.22
01/04/1979 (18:00),-118.622,40.5645,5632.72
01/04/1979 (18:00),-118.247,40.6084,5633.22
01/04/1979 (18:00),-117.871,40.6508,5633.22
01/04/1979 (18:00),-117.495,40.6919,5632.72
01/04/1979 (18:00),-117.118,40.7315,5632.22
01/04/1979 (18:00),-116.741,40.7696,5631.22
01/04/1979 (18:00),-116.363,40.8064,5630.22
01/04/1979 (18:00),-115.984,40.8416,5629.22
01/04/1979 (18:00),-115.606,40.8755,5627.72
01/04/1979 (18:00),-115.227,40.9079,5626.72
01/04/1979 (18:00),-114.847,40.9388,5625.22
01/04/1979 (18:00),-114.467,40.9683,5624.22
01/04/1979 (18:00),-114.087,40.9963,5623.22
01/04/1979 (18:00),-113.706,41.0229,5621.72
01/04/1979 (18:00),-113.325,41.048,5619.22
01/04/1979 (18:00),-112.943,41.0716,5616.22
01/04/1979 (18:00),-112.561,41.0938,5613.22
01/04/1979 (18:00),-127.152,39.4486,5590.72
01/04/1979 (18:00),-126.793,39.5244,5591.72
01/04/1979 (18:00),-126.433,39.5989,5592.22
01/04/1979 (18:00),-126.072,39.6721,5593.22
01/04/1979 (18:00),-125.71,39.744,5593.72
01/04/1979 (18:00),-125.347,39.8145,5595.22
01/04/1979 (18:00),-124.984,39.8837,5596.72
01/04/1979 (18:00),-124.619,39.9515,5598.72
01/04/1979 (18:00),-124.254,40.018,5600.22
01/04/1979 (18:00),-123.888,40.0831,5601.72
01/04/1979 (18:00),-123.521,40.1469,5603.22
01/04/1979 (18:00),-123.153,40.2093,5604.72
01/04/1979 (18:00),-122.784,40.2703,5607.72
01/04/1979 (18:00),-122.415,40.3299,5611.72
01/04/1979 (18:00),-122.044,40.3881,5613.72
01/04/1979 (18:00),-121.673,40.445,5614.72
01/04/1979 (18:00),-121.302,40.5005,5616.22
01/04/1979 (18:00),-120.929,40.5545,5618.72
01/04/1979 (18:00),-120.556,40.6072,5621.22
01/04/1979 (18:00),-120.182,40.6585,5623.72
01/04/1979 (18:00),-119.808,40.7083,5625.72
01/04/1979 (18:00),-119.433,40.7567,5626.72
01/04/1979 (18:00),-119.057,40.8037,5627.22
01/04/1979 (18:00),-118.681,40.8493,5628.72
01/04/1979 (18:00),-118.304,40.8934,5628.72
01/04/1979 (18:00),-117.926,40.9361,5628.72
01/04/1979 (18:00),-117.548,40.9774,5627.72
01/04/1979 (18:00),-117.169,41.0173,5627.22
01/04/1979 (18:00),-116.79,41.0556,5626.22
01/04/1979 (18:00),-116.411,41.0926,5625.22
01/04/1979 (18:00),-116.03,41.1281,5623.72
01/04/1979 (18:00),-115.65,41.1621,5622.72
01/04/1979 (18:00),-115.269,41.1947,5621.22
01/04/1979 (18:00),-114.887,41.2258,5619.72
01/04/1979 (18:00),-114.505,41.2555,5617.72
01/04/1979 (18:00),-114.123,41.2837,5616.22
01/04/1979 (18:00),-113.74,41.3104,5614.72
01/04/1979 (18:00),-113.357,41.3356,5612.22
01/04/1979 (18:00),-112.974,41.3594,5608.72
01/04/1979 (18:00),-112.59,41.3817,5605.22
01/04/1979 (18:00),-127.252,39.7256,5585.72
01/04/1979 (18:00),-126.891,39.8019,5586.22
01/04/1979 (18:00),-126.529,39.8768,5586.72
01/04/1979 (18:00),-126.167,39.9504,5587.72
01/04/1979 (18:00),-125.803,40.0227,5588.72
01/04/1979 (18:00),-125.439,40.0936,5589.72
01/04/1979 (18:00),-125.073,40.1632,5591.22
01/04/1979 (18:00),-124.707,40.2314,5592.72
01/04/1979 (18:00),-124.34,40.2982,5594.72
01/04/1979 (18:00),-123.972,40.3637,5596.22
01/04/1979 (18:00),-123.603,40.4278,5597.72
01/04/1979 (18:00),-123.234,40.4906,5600.22
01/04/1979 (18:00),-122.863,40.5519,5603.22
01/04/1979 (18:00),-122.492,40.6119,5606.72
01/04/1979 (18:00),-122.12,40.6705,5609.22
01/04/1979 (18:00),-121.748,40.7277,5610.72
01/04/1979 (18:00),-121.374,40.7835,5612.72
01/04/1979 (18:00),-121,40.8378,5615.22
01/04/1979 (18:00),-120.625,40.8908,5617.22
01/04/1979 (18:00),-120.249,40.9424,5619.22
01/04/1979 (18:00),-119.873,40.9925,5620.72
01/04/1979 (18:00),-119.496,41.0412,5621.72
01/04/1979 (18:00),-119.118,41.0885,5623.22
01/04/1979 (18:00),-118.74,41.1343,5624.22
01/04/1979 (18:00),-118.361,41.1787,5624.22
01/04/1979 (18:00),-117.982,41.2217,5624.22
01/04/1979 (18:00),-117.602,41.2632,5623.72
01/04/1979 (18:00),-117.221,41.3032,5622.72
01/04/1979 (18:00),-116.84,41.3419,5621.72
01/04/1979 (18:00),-116.459,41.379,5620.22
01/04/1979 (18:00),-116.077,41.4147,5618.22
01/04/1979 (18:00),-115.694,41.4489,5617.22
01/04/1979 (18:00),-115.311,41.4817,5615.22
01/04/1979 (18:00),-114.928,41.513,5613.22
01/04/1979 (18:00),-114.544,41.5428,5611.22
01/04/1979 (18:00),-114.16,41.5712,5608.72
01/04/1979 (18:00),-113.775,41.5981,5606.22
01/04/1979 (18:00),-113.39,41.6235,5604.22
01/04/1979 (18:00),-113.005,41.6474,5600.72
01/04/1979 (18:00),-112.619,41.6698,5597.22
01/04/1979 (18:00),-127.352,40.0028,5580.22
01/04/1979 (18:00),-126.99,40.0794,5580.72
01/04/1979 (18:00),-126.627,40.1548,5581.22
01/04/1979 (18:00),-126.262,40.2288,5582.22
01/04/1979 (18:00),-125.897,40.3015,5583.22
01/04/1979 (18:00),-125.531,40.3728,5584.22
01/04/1979 (18:00),-125.164,40.4428,5585.72
01/04/1979 (18:00),-124.796,40.5114,5587.72
01/04/1979 (18:00),-124.427,40.5786,5589.22
01/04/1979 (18:00),-124.058,40.6445,5591.22
01/04/1979 (18:00),-123.687,40.7089,5592.72
01/04/1979 (18:00),-123.316,40.772,5594.72
01/04/1979 (18:00),-122.944,40.8338,5597.72
01/04/1979 (18:00),-122.571,40.8941,5601.72
01/04/1979 (18:00),-122.197,40.953,5604.72
01/04/1979 (18:00),-121.822,41.0105,5607.22
01/04/1979 (18:00),-121.447,41.0666,5610.22
01/04/1979 (18:00),-121.071,41.1213,5612.22
01/04/1979 (18:00),-120.694,41.1746,5614.72
01/04/1979 (18:00),-120.317,41.2264,5615.72
01/04/1979 (18:00),-119.939,41.2768,5616.72
01/04/1979 (18:00),-119.56,41.3258,5618.22
01/04/1979 (18:00),-119.181,41.3734,5618.72
01/04/1979 (18:00),-118.8,41.4195,5619.72
01/04/1979 (18:00),-118.42,41.4641,5620.22
01/04/1979 (18:00),-118.038,41.5073,5620.22
01/04/1979 (18:00),-117.657,41.5491,5619.22
01/04/1979 (18:00),-117.274,41.5894,5618.72
01/04/1979 (18:00),-116.891,41.6282,5617.22
01/04/1979 (18:00),-116.508,41.6656,5615.72
01/04/1979 (18:00),-116.124,41.7015,5612.72
01/04/1979 (18:00),-115.739,41.7359,5610.72
01/04/1979 (18:00),-115.354,41.7689,5608.72
01/04/1979 (18:00),-114.969,41.8004,5606.72
01/04/1979 (18:00),-114.583,41.8304,5604.22
01/04/1979 (18:00),-114.197,41.8589,5601.72
01/04/1979 (18:00),-113.81,41.8859,5598.72
01/04/1979 (18:00),-113.423,41.9115,5595.22
01/04/1979 (18:00),-113.036,41.9356,5592.22
01/04/1979 (18:00),-112.648,41.9581,5588.72
01/04/1979 (18:00),-127.454,40.28,5574.22
01/04/1979 (18:00),-127.09,40.3571,5575.22
01/04/1979 (18:00),-126.725,40.4329,5576.22
01/04/1979 (18:00),-126.359,40.5073,5576.72
01/04/1979 (18:00),-125.992,40.5804,5577.72
01/04/1979 (18:00),-125.624,40.6521,5579.22
01/04/1979 (18:00),-125.256,40.7225,5580.72
01/04/1979 (18:00),-124.886,40.7915,5582.72
01/04/1979 (18:00),-124.515,40.8591,5584.72
01/04/1979 (18:00),-124.144,40.9253,5586.72
01/04/1979 (18:00),-123.772,40.9902,5588.72
01/04/1979 (18:00),-123.399,41.0537,5590.72
01/04/1979 (18:00),-123.025,41.1157,5593.22
01/04/1979 (18:00),-122.65,41.1764,5597.22
01/04/1979 (18:00),-122.274,41.2356,5600.22
01/04/1979 (18:00),-121.898,41.2935,5603.72
01/04/1979 (18:00),-121.521,41.3499,5606.72
01/04/1979 (18:00),-121.143,41.4049,5609.22
01/04/1979 (18:00),-120.765,41.4585,5611.22
01/04/1979 (18:00),-120.385,41.5106,5612.22
01/04/1979 (18:00),-120.005,41.5613,5613.22
01/04/1979 (18:00),-119.625,41.6106,5614.22
01/04/1979 (18:00),-119.243,41.6584,5615.22
01/04/1979 (18:00),-118.861,41.7048,5615.72
01/04/1979 (18:00),-118.479,41.7497,5616.22
01/04/1979 (18:00),-118.095,41.7932,5615.72
01/04/1979 (18:00),-117.712,41.8352,5614.72
01/04/1979 (18:00),-117.327,41.8757,5613.22
01/04/1979 (18:00),-116.942,41.9148,5612.22
01/04/1979 (18:00),-116.557,41.9524,5610.72
01/04/1979 (18:00),-116.171,41.9885,5607.72
01/04/1979 (18:00),-115.785,42.0231,5605.72
01/04/1979 (18:00),-115.398,42.0563,5603.22
01/04/1979 (18:00),-115.01,42.0879,5600.22
01/04/1979 (18:00),-114.622,42.1181,5597.72
01/04/1979 (18:00),-114.234,42.1468,5594.22
01/04/1979 (18:00),-113.846,42.174,5591.22
01/04/1979 (18:00),-113.457,42.1997,5587.72
01/04/1979 (18:00),-113.067,42.2239,5583.72
01/04/1979 (18:00),-112.678,42.2466,5580.22
01/04/1979 (18:00),-127.556,40.5573,5569.22
01/04/1979 (18:00),-127.191,40.6349,5569.72
01/04/1979 (18:00),-126.824,40.7111,5570.22
01/04/1979 (18:00),-126.456,40.7859,5570.72
01/04/1979 (18:00),-126.088,40.8594,5572.22
01/04/1979 (18:00),-125.718,40.9316,5573.72
01/04/1979 (18:00),-125.348,41.0023,5575.72
01/04/1979 (18:00),-124.977,41.0717,5577.72
01/04/1979 (18:00),-124.604,41.1397,5580.22
01/04/1979 (18:00),-124.231,41.2063,5582.72
01/04/1979 (18:00),-123.857,41.2716,5584.72
01/04/1979 (18:00),-123.482,41.3354,5587.22
01/04/1979 (18:00),-123.107,41.3978,5590.22
01/04/1979 (18:00),-122.73,41.4588,5593.72
01/04/1979 (18:00),-122.353,41.5184,5596.72
01/04/1979 (18:00),-121.975,41.5766,5599.72
01/04/1979 (18:00),-121.596,41.6334,5603.22
01/04/1979 (18:00),-121.216,41.6887,5605.72
01/04/1979 (18:00),-120.835,41.7426,5607.72
01/04/1979 (18:00),-120.454,41.795,5609.22
01/04/1979 (18:00),-120.072,41.846,5610.22
01/04/1979 (18:00),-119.69,41.8956,5611.22
01/04/1979 (18:00),-119.307,41.9437,5611.72
01/04/1979 (18:00),-118.923,41.9903,5612.22
01/04/1979 (18:00),-118.538,42.0355,5612.72
01/04/1979 (18:00),-118.153,42.0792,5612.22
01/04/1979 (18:00),-117.767,42.1214,5610.72
01/04/1979 (18:00),-117.381,42.1622,5609.22
01/04/1979 (18:00),-116.994,42.2015,5607.22
01/04/1979 (18:00),-116.607,42.2393,5605.22
01/04/1979 (18:00),-116.219,42.2756,5602.22
